Index,Input_SMILES,canonical_smiles,Assessment
7101,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](OC(C)=O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](OC(C)=O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,safety
7111,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CCOC4=O)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CCOC4=O)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,safety
7126,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4O)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4O)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,safety
7129,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)CC3O[C@@H]2[C@H](O)C2C(C)=CCC(=O)[C@@]21C,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)CC3O[C@@H]2[C@H](O)C2C(C)=CCC(=O)[C@@]21C,safety
7130,C/C=C(\C)C(=O)O[C@H]1C[C@@H](O)[C@@](C)(C=O)[C@@H]2[C@@H](OC(C)=O)[C@H]3O[C@@H]4C[C@@H](c5ccoc5)C(C)=C4[C@@]3(C)[C@@H](CC(=O)OC)[C@@]12C,C/C=C(\C)C(=O)O[C@H]1C[C@@H](O)[C@@](C)(C=O)[C@@H]2[C@@H](OC(C)=O)[C@H]3O[C@@H]4C[C@@H](c5ccoc5)C(C)=C4[C@@]3(C)[C@@H](CC(=O)OC)[C@@]12C,safety
7133,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@H]2[C@](C)(C=O)[C@H](O)C[C@H](O)[C@@]21C,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@H]2[C@](C)(C=O)[C@H](O)C[C@H](O)[C@@]21C,safety
7171,C[C@H]1O[C@@H]2OC(=O)[C@]3(C)C[C@@H]4[C@](C)(C(=O)C=C5C(=CC(=O)OC5(C)C)[C@@]45CO5)[C@H](C1=O)[C@H]23,C[C@H]1O[C@@H]2OC(=O)[C@]3(C)C[C@@H]4[C@](C)(C(=O)C=C5C(=CC(=O)OC5(C)C)[C@@]45CO5)[C@H](C1=O)[C@H]23,safety
7176,C[C@H]1OC(=O)c2c(O)cc3c(c2[C@H]1O)C[C@H]1[C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C[C@H](O)[C@]1(C)O3,C[C@H]1OC(=O)c2c(O)cc3c(c2[C@H]1O)C[C@H]1[C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C[C@H](O)[C@]1(C)O3,safety
7183,C=C1[C@H](CO)CC[C@]2(C)c3ccc(C(C)C)c(O)c3CC[C@@H]12,C=C1[C@H](CO)CC[C@]2(C)c3ccc(C(C)C)c(O)c3CC[C@@H]12,safety
7223,C=C1C(=O)O[C@@H]2C[C@H](C)[C@]3(CCC(C)O)O[C@@H]3C[C@H]12,C=C1C(=O)O[C@@H]2C[C@H](C)[C@]3(CCC(C)O)O[C@@H]3C[C@H]12,safety
7242,CC1=CC(=O)C[C@@H](C)[C@@]1(C)CC/C(C)=C/CC/C(C)=C/CCC1=CC(=O)OC1,CC1=CC(=O)C[C@@H](C)[C@@]1(C)CC/C(C)=C/CC/C(C)=C/CCC1=CC(=O)OC1,safety
7246,COC(=O)[C@@H]1c2ccoc2CC2C1[C@@H](OC(C)=O)[C@@H]1O[C@H]3CC(C)(C)[C@@]1(O3)[C@]2(C)C=O,COC(=O)[C@@H]1c2ccoc2CC2C1[C@@H](OC(C)=O)[C@@H]1O[C@H]3CC(C)(C)[C@@]1(O3)[C@]2(C)C=O,safety
7277,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,safety
7278,COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1O,COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1O,safety
7279,CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,safety
7283,CC1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)[C@@H](O)C[C@@H]12,CC1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)[C@@H](O)C[C@@H]12,safety
7284,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)CC[C@@]5(C)[C@]4(C)[C@@H](O)C[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)CC[C@@]5(C)[C@]4(C)[C@@H](O)C[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,safety
7285,CC1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)C[C@H](O)[C@@]4(C)[C@]3(C)CC[C@@H]12,CC1(C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)C3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)C[C@H](O)[C@@]4(C)[C@]3(C)CC[C@@H]12,safety
7286,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)C[C@H](O)[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)C[C@H](O)[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,safety
7333,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,safety
7408,C=C[C@@]1(C)CC(=O)[C@H]2[C@@H](CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1,C=C[C@@]1(C)CC(=O)[C@H]2[C@@H](CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1,safety
7434,OCc1ccc(C2=NCCc3cc(O)c(O)cc32)o1,OCc1ccc(C2=NCCc3cc(O)c(O)cc32)o1,safety
7456,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,safety
7468,COc1cc(OC)c([C@@H]2[C@@H](C)[C@H](c3cc(OC)c(OC)cc3OC)O[C@@H]2C)cc1OC,COc1cc(OC)c([C@@H]2[C@@H](C)[C@H](c3cc(OC)c(OC)cc3OC)O[C@@H]2C)cc1OC,safety
7482,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](OC(=O)/C=C/c1ccccc1)C2,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](OC(=O)/C=C/c1ccccc1)C2,safety
7485,CCCCO[C@@H](CCc1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,CCCCO[C@@H](CCc1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,safety
7491,CCC(C)C(=O)O[C@H]1[C@H](O[C@@H](CCc2ccc(O)c(O)c2)CC(=O)/C=C/c2ccc(O)c(O)c2)OC[C@@H](O)[C@@H]1O,CCC(C)C(=O)O[C@H]1[C@H](O[C@@H](CCc2ccc(O)c(O)c2)CC(=O)/C=C/c2ccc(O)c(O)c2)OC[C@@H](O)[C@@H]1O,safety
7497,COC(=O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,COC(=O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,safety
7539,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1C(=O)C[C@@H]2[C@]1(C)CC[C@@]13O[C@@]21C=C[C@@]1(O)C[C@@H](O)CC[C@]31C,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1C(=O)C[C@@H]2[C@]1(C)CC[C@@]13O[C@@]21C=C[C@@]1(O)C[C@@H](O)CC[C@]31C,safety
7547,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2C3C(=O)[C@@H]4O[C@@]45C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@@]21C,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2C3C(=O)[C@@H]4O[C@@]45C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@@]21C,safety
7565,C[C@H]1[C@H](C)CC[C@@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@H](O)[C@H](O)C[C@]6(C)[C@H]5C/C(=C\O)[C@]4(OC2=O)[C@H]13,C[C@H]1[C@H](C)CC[C@@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@H](O)[C@H](O)C[C@]6(C)[C@H]5C/C(=C\O)[C@]4(OC2=O)[C@H]13,safety
7587,C=C(C)[C@H](O)[C@H](CC(C)(O)/C=C/c1c(OC)ccc2ccc(=O)oc12)c1c(OC)ccc2ccc(=O)oc12,C=C(C)[C@H](O)[C@H](CC(C)(O)/C=C/c1c(OC)ccc2ccc(=O)oc12)c1c(OC)ccc2ccc(=O)oc12,safety
7588,COc1ccc2ccc(=O)oc2c1C(=O)C(OC(=O)CC(C)C)=C(C)C,COc1ccc2ccc(=O)oc2c1C(=O)C(OC(=O)CC(C)C)=C(C)C,safety
7590,COc1cc2oc(=O)ccc2cc1O,COc1cc2oc(=O)ccc2cc1O,safety
7595,COc1cc(O)c2ccc(=O)oc2c1CC=C(C)C,COc1cc(O)c2ccc(=O)oc2c1CC=C(C)C,safety
7596,COc1cc(OC)c2ccc(=O)oc2c1C[C@](C)(O)C(C)OC,COc1cc(OC)c2ccc(=O)oc2c1C[C@](C)(O)C(C)OC,safety
7597,C=C(C)[C@@H](O)Cc1c(OC)ccc2ccc(=O)oc12,C=C(C)[C@@H](O)Cc1c(OC)ccc2ccc(=O)oc12,safety
7598,C=C(C)[C@@H](O)[C@@H](OC)c1c(OC)ccc2ccc(=O)oc12,C=C(C)[C@@H](O)[C@@H](OC)c1c(OC)ccc2ccc(=O)oc12,safety
7599,COc1cc(OC)c2ccc(=O)oc2c1[C@H]1C=C(C)CC(C)(C)[C@@H]1[C@@H](O)c1c(OC)cc(OC)c2ccc(=O)oc12,COc1cc(OC)c2ccc(=O)oc2c1[C@H]1C=C(C)CC(C)(C)[C@@H]1[C@@H](O)c1c(OC)cc(OC)c2ccc(=O)oc12,safety
7603,C=C(C)[C@H](O)[C@@H](CC(C)(O)/C=C/c1c(OC)ccc2ccc(=O)oc12)c1c(OC)ccc2ccc(=O)oc12,C=C(C)[C@H](O)[C@@H](CC(C)(O)/C=C/c1c(OC)ccc2ccc(=O)oc12)c1c(OC)ccc2ccc(=O)oc12,safety
7607,COc1ccc2ccc(=O)oc2c1C[C@H](O)C(O)COC(=O)CC(C)C,COc1ccc2ccc(=O)oc2c1C[C@H](O)C(O)COC(=O)CC(C)C,safety
7608,CCO[C@H](Cc1c(OC)cc(OC)c2ccc(=O)oc12)C(C)(C)O,CCO[C@H](Cc1c(OC)cc(OC)c2ccc(=O)oc12)C(C)(C)O,safety
7657,O=c1ccc2c3cc[nH]c4ccc(=O)n(c2c1)c43,O=c1ccc2c3cc[nH]c4ccc(=O)n(c2c1)c43,safety
7683,COc1ccc2ccc(=O)oc2c1C(=O)C(=O)C(C)C,COc1ccc2ccc(=O)oc2c1C(=O)C(=O)C(C)C,safety
7685,COc1cc(OC)c2ccc(=O)oc2c1CC=C(C)C,COc1cc(OC)c2ccc(=O)oc2c1CC=C(C)C,safety
7686,COc1cc(OC)c2ccc(=O)oc2c1/C=C/C(C)C,COc1cc(OC)c2ccc(=O)oc2c1/C=C/C(C)C,safety
7687,COc1cc(OC)c2ccc(=O)oc2c1CC(=O)C(C)C,COc1cc(OC)c2ccc(=O)oc2c1CC(=O)C(C)C,safety
7688,C=C(C)C(O)C(OCC)c1c(OC)ccc2ccc(=O)oc12,C=C(C)C(O)C(OCC)c1c(OC)ccc2ccc(=O)oc12,safety
7689,COc1cc(OC)c2ccc(=O)oc2c1/C=C/C(C)=O,COc1cc(OC)c2ccc(=O)oc2c1/C=C/C(C)=O,safety
7690,CCOC(C)(C)C(O)Cc1c(OC)cc(OC)c2ccc(=O)oc12,CCOC(C)(C)C(O)Cc1c(OC)cc(OC)c2ccc(=O)oc12,safety
7691,COc1c(OC)c(CC=C(C)C)c2oc(=O)ccc2c1OC,COc1c(OC)c(CC=C(C)C)c2oc(=O)ccc2c1OC,safety
7692,COc1c(OC)c(/C=C/C(C)(C)O)c2oc(=O)ccc2c1OC,COc1c(OC)c(/C=C/C(C)(C)O)c2oc(=O)ccc2c1OC,safety
7694,COc1cc(OC)c2ccc(=O)oc2c1C(=O)C(=O)C(C)C,COc1cc(OC)c2ccc(=O)oc2c1C(=O)C(=O)C(C)C,safety
7695,C=C(C)[C@H](O)[C@H](OCC)c1c(OC)cc(OC)c2ccc(=O)oc12,C=C(C)[C@H](O)[C@H](OCC)c1c(OC)cc(OC)c2ccc(=O)oc12,safety
7698,COc1c(OC)c(CC(O)C(C)(C)O)c2oc(=O)ccc2c1OC,COc1c(OC)c(CC(O)C(C)(C)O)c2oc(=O)ccc2c1OC,safety
7700,COc1ccc2ccc(=O)oc2c1C(C=O)=C(C)C,COc1ccc2ccc(=O)oc2c1C(C=O)=C(C)C,safety
7701,COc1ccc2ccc(=O)oc2c1/C=C/C(C)(C)O,COc1ccc2ccc(=O)oc2c1/C=C/C(C)(C)O,safety
7726,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O[C@]2(C)CCC[C@]3(C)CC[C@@H](C(C)(C)O)C[C@H]32)c1,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O[C@]2(C)CCC[C@]3(C)CC[C@@H](C(C)(C)O)C[C@H]32)c1,safety
7729,C=CCc1ccc(O)c(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)c1,C=CCc1ccc(O)c(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)c1,safety
7730,C=CCc1cc(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)ccc1O,C=CCc1cc(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)ccc1O,safety
7733,C=CCc1ccc(Oc2cc([C@@H]3Oc4cc(CC=C)cc(Oc5ccc(CC=C)cc5)c4O[C@H]3COc3ccc(CC=C)cc3-c3cc(CC=C)ccc3O)cc(O)c2O)cc1,C=CCc1ccc(Oc2cc([C@@H]3Oc4cc(CC=C)cc(Oc5ccc(CC=C)cc5)c4O[C@H]3COc3ccc(CC=C)cc3-c3cc(CC=C)ccc3O)cc(O)c2O)cc1,safety
7737,COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@H]3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@H]3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,safety
7740,C/C1=C\CC/C(C)=C/[C@@H](O)[C@H](C(C)C)CC/C(C)=C/CC1,C/C1=C\CC/C(C)=C/[C@@H](O)[C@H](C(C)C)CC/C(C)=C/CC1,safety
7742,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,safety
7756,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,safety
7757,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@]2(O)C3=O)O1,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@]2(O)C3=O)O1,safety
7796,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,safety
7798,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,safety
7800,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,safety
7801,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,safety
7813,COc1c(OC/C=C(\C)CCC=C(C)C)ccc2ccc(=O)oc12,COc1c(OC/C=C(\C)CCC=C(C)C)ccc2ccc(=O)oc12,safety
7830,CC(C)=CCc1cc(CC(=O)Cc2ccc(O)cc2)ccc1O,CC(C)=CCc1cc(CC(=O)Cc2ccc(O)cc2)ccc1O,safety
7831,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(O)C(C)(C)O2,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(O)C(C)(C)O2,safety
7832,COc1ccc(C2C(=O)O[C@@H](OC)C2Cc2ccc3c(c2)CC(O)C(C)(C)O3)cc1,COc1ccc(C2C(=O)O[C@@H](OC)C2Cc2ccc3c(c2)CC(O)C(C)(C)O3)cc1,safety
7833,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(C(C)(C)O)O2,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(C(C)(C)O)O2,safety
7840,CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3c(O)c2O1,CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3c(O)c2O1,safety
7841,CC(=O)OC(C)(C)[C@H]1Cc2cc3ccc(=O)oc3c(OCC=C(C)C)c2O1,CC(=O)OC(C)(C)[C@H]1Cc2cc3ccc(=O)oc3c(OCC=C(C)C)c2O1,safety
7847,CC(C)[C@@]1(C)CCC([C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,CC(C)[C@@]1(C)CCC([C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,safety
7889,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,safety
7890,CC12C[C@@H](O)C3C[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3(COC(=O)c1ccccc1)C(=O)O2,CC12C[C@@H](O)C3C[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3(COC(=O)c1ccccc1)C(=O)O2,safety
7905,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1O,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1O,safety
7954,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccccc1)O2,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccccc1)O2,safety
7956,COc1ccc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1OC,COc1ccc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1OC,safety
7958,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2,safety
7960,CC1(C)C=Cc2c(ccc3c2O[C@H](c2ccccc2)CC3=O)O1,CC1(C)C=Cc2c(ccc3c2O[C@H](c2ccccc2)CC3=O)O1,safety
7961,CC(C)=CCc1cc2c(c3c1OC(C)(C)C=C3)O[C@H](c1ccccc1)CC2=O,CC(C)=CCc1cc2c(c3c1OC(C)(C)C=C3)O[C@H](c1ccccc1)CC2=O,safety
7962,COc1ccc([C@@H]2CC(=O)c3cc(CC=C(C)C)c4c(c3O2)C=CC(C)(C)O4)cc1OC,COc1ccc([C@@H]2CC(=O)c3cc(CC=C(C)C)c4c(c3O2)C=CC(C)(C)O4)cc1OC,safety
7979,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccc3c(c1)OCO3)O2,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccc3c(c1)OCO3)O2,safety
7980,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@H](OC)C[C@@H](c1ccc3c(c1)OCO3)O2,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@H](OC)C[C@@H](c1ccc3c(c1)OCO3)O2,safety
7990,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,safety
7992,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)=O)C[C@@H]3C(=O)O[C@@H]4/C=C(/C)CC/C=C(/C)CC[C@@H]34)[C@@H]12,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)=O)C[C@@H]3C(=O)O[C@@H]4/C=C(/C)CC/C=C(/C)CC[C@@H]34)[C@@H]12,safety
7993,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)C3(CC(C)=O)C[C@H]3C(=O)O[C@@H]4/C=C(/C)CC/C=C(/C)CC[C@H]43)[C@@H]12,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)C3(CC(C)=O)C[C@H]3C(=O)O[C@@H]4/C=C(/C)CC/C=C(/C)CC[C@H]43)[C@@H]12,safety
7994,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)=O)C[C@@H]3C(=O)O[C@H]4C3CC[C@@]3(C)CC=C(C)C[C@H]43)[C@@H]12,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@]3(CC(C)=O)C[C@@H]3C(=O)O[C@H]4C3CC[C@@]3(C)CC=C(C)C[C@H]43)[C@@H]12,safety
7995,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)C3(CC(C)=O)C[C@H]3C(=O)O[C@H]4C3CC[C@@]3(C)CC=C(C)C[C@H]43)[C@@H]12,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)C3(CC(C)=O)C[C@H]3C(=O)O[C@H]4C3CC[C@@]3(C)CC=C(C)C[C@H]43)[C@@H]12,safety
7997,CC(=O)O[C@H]1CC[C@]2(C)[C@H](CC[C@@](C)(O)[C@@H]2COc2ccc3ccc(=O)oc3c2)C1(C)C,CC(=O)O[C@H]1CC[C@]2(C)[C@H](CC[C@@](C)(O)[C@@H]2COc2ccc3ccc(=O)oc3c2)C1(C)C,safety
7998,CC1(C)[C@H](O)CC[C@]2(C)[C@@H]1CC[C@@](C)(O)[C@@H]2COc1ccc2ccc(=O)oc2c1,CC1(C)[C@H](O)CC[C@]2(C)[C@@H]1CC[C@@](C)(O)[C@@H]2COc1ccc2ccc(=O)oc2c1,safety
