Index,Input_SMILES,canonical_smiles,Prob_LightGBM,Prob_RF,Prob_BiLSTM,Average_Probability,Prediction,Assessment
2896,COc1cccc(/C=N/Nc2cc(C)nc(-c3ccccc3O)n2)c1O,COc1cccc(/C=N/Nc2cc(C)nc(-c3ccccc3O)n2)c1O,0.078584396,0.585,0.238002732,0.300529043,non-carcinogen,safety
2902,S=c1[nH]nc(-c2ccncc2)n1/N=C/C(Cl)=C\c1ccccc1,S=c1[nH]nc(-c2ccncc2)n1/N=C/C(Cl)=C\c1ccccc1,0.074716444,0.275,0.456691056,0.2688025,non-carcinogen,safety
2907,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,0.697446658,0.48,0.945810199,0.707752286,carcinogen,non-safety
2913,Cc1ccc(S(=O)(=O)CC(CN2CCCCC2)N2CCCCC2)cc1,Cc1ccc(S(=O)(=O)CC(CN2CCCCC2)N2CCCCC2)cc1,0.069451524,0.305,0.436122477,0.270191334,non-carcinogen,safety
2921,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,0.628283364,0.5975,0.672682285,0.632821883,carcinogen,non-safety
2923,CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,0.35787648,0.4475,0.504312038,0.436562839,non-carcinogen,safety
2924,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,0.385174387,0.4475,0.645928741,0.492867709,non-carcinogen,safety
2926,CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,CCCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,0.697794254,0.46,0.962814689,0.706869648,carcinogen,non-safety
2943,O=C(c1ccc(S(=O)(=O)c2cccc(Cl)c2)c([N+](=O)[O-])c1)N1CCN(c2ccccn2)CC1,O=C(c1ccc(S(=O)(=O)c2cccc(Cl)c2)c([N+](=O)[O-])c1)N1CCN(c2ccccn2)CC1,0.317985895,0.346333333,0.055812463,0.240043897,non-carcinogen,safety
2948,Cc1ccc(N=Cc2cc(Cc3ccccc3Cl)cc([N+](=O)[O-])c2O)c(O)c1,Cc1ccc(N=Cc2cc(Cc3ccccc3Cl)cc([N+](=O)[O-])c2O)c(O)c1,0.262507565,0.45,0.227540672,0.313349412,non-carcinogen,safety
2969,Cc1nc2ccccn2c1C(=O)/C=C/c1cccc([N+](=O)[O-])c1,Cc1nc2ccccn2c1C(=O)/C=C/c1cccc([N+](=O)[O-])c1,0.265471992,0.64,0.97241503,0.625962341,carcinogen,non-safety
2970,COc1ccc(N=N/C(=C\O)C(=O)c2cccs2)cc1,COc1ccc(N=N/C(=C\O)C(=O)c2cccs2)cc1,0.055929747,0.6,0.22702992,0.294319889,non-carcinogen,safety
2971,O=S(=O)(c1ccccc1)c1ncc(C(F)(F)F)cc1Cl,O=S(=O)(c1ccccc1)c1ncc(C(F)(F)F)cc1Cl,0.14420895,0.3,0.053098749,0.165769233,non-carcinogen,safety
2977,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.140879522,0.23,0.258006662,0.209628728,non-carcinogen,safety
2978,COc1ccc(C(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1,COc1ccc(C(=O)NN(C)c2nc(C(F)(F)F)nc3ccccc23)cc1,0.441494298,0.39,0.131568313,0.32102087,non-carcinogen,safety
2990,O=C1C(Cl)=C(NCCN2CCCCC2)C(=O)c2ccccc21,O=C1C(Cl)=C(NCCN2CCCCC2)C(=O)c2ccccc21,0.058715942,0.25,0.015670994,0.108128979,non-carcinogen,safety
3042,C(=N/NC1=Nc2cccc3cccc1c23)\c1ccccn1,C(=N/NC1=Nc2cccc3cccc1c23)\c1ccccn1,0.128622699,0.43,0.08540538,0.214676026,non-carcinogen,safety
3044,CCOc1ccccc1NC(=S)Nc1ccc2cn[nH]c2c1,CCOc1ccccc1NC(=S)Nc1ccc2cn[nH]c2c1,0.041979386,0.36,0.993703008,0.465227464,non-carcinogen,safety
3049,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,O=C(CCl)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,0.136408753,0.496666667,0.665826261,0.432967227,non-carcinogen,safety
3055,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2\C(=O)Nc3ccccc32)o1,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2\C(=O)Nc3ccccc32)o1,0.054575974,0.39,0.003803546,0.14945984,non-carcinogen,safety
3061,O=c1c(Cl)c(Cl)cnn1Cc1nnc(-c2ccc(Cl)cc2)o1,O=c1c(Cl)c(Cl)cnn1Cc1nnc(-c2ccc(Cl)cc2)o1,0.080856719,0.47,0.319381505,0.290079408,non-carcinogen,safety
3064,CCCOCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1cc(OC)ccc1OC)C2,CCCOCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1cc(OC)ccc1OC)C2,0.085859464,0.363166667,0.265391707,0.238139279,non-carcinogen,safety
3070,Cc1c(N=C2N=C(NC(=O)Nc3ccc(Cl)cc3)c3ccccc32)c(=O)n(-c2ccccc2)n1C,Cc1c(N=C2N=C(NC(=O)Nc3ccc(Cl)cc3)c3ccccc32)c(=O)n(-c2ccccc2)n1C,0.157459533,0.39,0.02247042,0.189976651,non-carcinogen,safety
3085,COc1cc(O)cc2cc3c(c(O)c12)C(=O)CC(C)(O)O3,COc1cc(O)cc2cc3c(c(O)c12)C(=O)CC(C)(O)O3,0.240045616,0.27,0.474369049,0.328138222,non-carcinogen,safety
3093,COc1ccc(/C=N/Nc2nc(-c3cccnc3)nc3ccccc23)cc1OC,COc1ccc(/C=N/Nc2nc(-c3cccnc3)nc3ccccc23)cc1OC,0.353825119,0.53,0.361186326,0.415003815,non-carcinogen,safety
3103,O=C1/C(=N\S(=O)(=O)c2cccs2)C([n+]2cccc(Cc3ccccc3)c2)=C([O-])c2ccccc21,O=C1/C(=N\S(=O)(=O)c2cccs2)C([n+]2cccc(Cc3ccccc3)c2)=C([O-])c2ccccc21,0.261389799,0.4575,0.004500334,0.241130044,non-carcinogen,safety
3105,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2cccs2)cc1,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2cccs2)cc1,0.061480433,0.33,0.003347245,0.131609226,non-carcinogen,safety
3118,O=C1C(=O)c2ccccc2C(O)=C1CCCCl,O=C1C(=O)c2ccccc2C(O)=C1CCCCl,0.080511736,0.22,0.367931753,0.222814497,non-carcinogen,safety
3125,CCOC(=O)/C=C(\C)Sc1cc(O)c2ccccc2c1O,CCOC(=O)/C=C(\C)Sc1cc(O)c2ccccc2c1O,0.408776352,0.4,0.18295446,0.330576938,non-carcinogen,safety
3128,C[C@]12CCC(O)CC1CCC1C2CC[C@]2(C)C(c3cc(C(F)(F)F)n[nH]3)CCC12,C[C@]12CCC(O)CC1CCC1C2CC[C@]2(C)C(c3cc(C(F)(F)F)n[nH]3)CCC12,0.412052512,0.275,0.865092874,0.517381795,carcinogen,non-safety
3130,O=C(/C=C/c1cccnc1)/C=C/c1cccnc1,O=C(/C=C/c1cccnc1)/C=C/c1cccnc1,0.120538285,0.33,0.058794469,0.169777585,non-carcinogen,safety
3131,CC1(C)CCSC(/C=C/c2ccccc2)=N1,CC1(C)CCSC(/C=C/c2ccccc2)=N1,0.1040281,0.24,0.01123257,0.118420223,non-carcinogen,safety
3135,CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,0.159404752,0.3375,0.608504236,0.368469662,non-carcinogen,safety
3140,Cc1ccc(NC(=S)NC(=O)c2ccccc2)cc1NC(=S)NC(=O)c1ccccc1,Cc1ccc(NC(=S)NC(=O)c2ccccc2)cc1NC(=S)NC(=O)c1ccccc1,0.154496266,0.3975,0.059505079,0.203833782,non-carcinogen,safety
3142,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,0.145128968,0.5,0.131916836,0.259015268,non-carcinogen,safety
3150,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,0.198963855,0.16,0.068727173,0.142563676,non-carcinogen,safety
3156,Nc1cc2nc3ccccc3oc-2cc1=O,Nc1cc2nc3ccccc3oc-2cc1=O,0.111917009,0.682833333,0.205223262,0.333324535,non-carcinogen,safety
3158,CN(C)/C=C/c1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,CN(C)/C=C/c1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,0.413301379,0.56,0.840197384,0.604499588,carcinogen,non-safety
3161,C/C(=N\Nc1cc(C)nc(-c2ccccc2O)n1)c1ccccc1O,C/C(=N\Nc1cc(C)nc(-c2ccccc2O)n1)c1ccccc1O,0.164492183,0.62,0.293948382,0.359480188,non-carcinogen,safety
3165,Cc1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,Cc1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,0.49029595,0.45,0.915090799,0.61846225,carcinogen,non-safety
3167,Cc1c(O)ccc(/C=N/Nc2nc(-c3cccnc3)nc3ccccc23)c1O,Cc1c(O)ccc(/C=N/Nc2nc(-c3cccnc3)nc3ccccc23)c1O,0.331768376,0.5925,0.121488214,0.34858553,non-carcinogen,safety
3174,Cc1cccc(N2CCN(C(=O)CCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2C)c1,Cc1cccc(N2CCN(C(=O)CCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2C)c1,0.430244249,0.31,0.525647402,0.421963884,non-carcinogen,safety
3188,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)N4CCNC4=O)c3)cc2C(F)(F)F)CC1,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)N4CCNC4=O)c3)cc2C(F)(F)F)CC1,0.305090418,0.2325,0.021119049,0.186236489,non-carcinogen,safety
3199,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.773990504,0.47,0.879720211,0.707903572,carcinogen,non-safety
3218,CC(C)C[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,CC(C)C[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,0.128136157,0.34,0.070582472,0.179572876,non-carcinogen,safety
3221,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cnccn1,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cnccn1,0.167823599,0.445,0.25950563,0.29077641,non-carcinogen,safety
3236,O=c1cc(-c2ccccc2Cl)oc2c(NS(=O)(=O)c3cccs3)ccc(O)c12,O=c1cc(-c2ccccc2Cl)oc2c(NS(=O)(=O)c3cccs3)ccc(O)c12,0.075945211,0.3475,0.006384572,0.143276594,non-carcinogen,safety
3238,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(N)=C(OC)C3=O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(N)=C(OC)C3=O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,0.377121295,0.4165,0.18801403,0.327211775,non-carcinogen,safety
3239,COc1cccc2c1C(CO)N1C(C#N)C3CC(C(=O)O)C(C1C2)N3C,COc1cccc2c1C(CO)N1C(C#N)C3CC(C(=O)O)C(C1C2)N3C,0.393209971,0.255,0.000605484,0.216271818,non-carcinogen,safety
3243,C/C(=C\[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,C/C(=C\[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,0.444975178,0.318666667,0.096596658,0.286746168,non-carcinogen,safety
3265,Cc1cc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)ccc1Br,Cc1cc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)ccc1Br,0.297679531,0.526666667,0.174029186,0.332791795,non-carcinogen,safety
3268,O=[N+]([O-])c1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)nc1,O=[N+]([O-])c1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)nc1,0.333189505,0.306666667,0.26953128,0.303129151,non-carcinogen,safety
3270,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1,0.195164525,0.45,0.992594659,0.545919728,carcinogen,non-safety
3273,COc1ccc(OC)c(-c2cc(C(=O)Nc3ccccc3C(N)=O)c3ccccc3n2)c1,COc1ccc(OC)c(-c2cc(C(=O)Nc3ccccc3C(N)=O)c3ccccc3n2)c1,0.168607897,0.4425,0.42322579,0.344777896,non-carcinogen,safety
3278,Cc1oc2c(Cl)c(Cl)c(O)c(CN(C)C)c2c1C(=O)c1ccc(Cl)cc1,Cc1oc2c(Cl)c(Cl)c(O)c(CN(C)C)c2c1C(=O)c1ccc(Cl)cc1,0.555336903,0.348333333,0.519714415,0.474461551,non-carcinogen,safety
3279,COc1ccc(-n2c(C)cc3cc(OC(C)=O)ccc32)cc1,COc1ccc(-n2c(C)cc3cc(OC(C)=O)ccc32)cc1,0.299195393,0.54,0.799109697,0.546101697,carcinogen,non-safety
3287,O=C(/C=C/c1ccccc1[N+](=O)[O-])N1CCOCC1,O=C(/C=C/c1ccccc1[N+](=O)[O-])N1CCOCC1,0.307938768,0.57,0.737996817,0.538645195,carcinogen,non-safety
3297,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,0.079987674,0.36,0.050092403,0.163360026,non-carcinogen,safety
3298,CCOc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(C)=O)ccc32)cc1,CCOc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(C)=O)ccc32)cc1,0.392487194,0.555,0.749180973,0.565556056,carcinogen,non-safety
3316,COc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(C)=O)ccc32)cc1,COc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(C)=O)ccc32)cc1,0.392487194,0.544166667,0.805947602,0.580867154,carcinogen,non-safety
3318,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccc(OC)cc2)cc1,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccc(OC)cc2)cc1,0.258622884,0.362,0.008175161,0.209599348,non-carcinogen,safety
3321,O=C(Nc1ccncc1)c1c(Cl)cccc1Cl,O=C(Nc1ccncc1)c1c(Cl)cccc1Cl,0.493884373,0.386666667,0.259142607,0.379897882,non-carcinogen,safety
3322,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccc(F)cc2)cc1,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccc(F)cc2)cc1,0.264051529,0.282,0.007517807,0.184523112,non-carcinogen,safety
3327,CC1=NN(c2ccc(C)cc2)C(=O)/C1=C/c1ccc(-c2cc([N+](=O)[O-])ccc2O)o1,CC1=NN(c2ccc(C)cc2)C(=O)/C1=C/c1ccc(-c2cc([N+](=O)[O-])ccc2O)o1,0.100481292,0.535,0.341077805,0.325519699,non-carcinogen,safety
3334,CC(=O)Nc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])o3)sc2c1,CC(=O)Nc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])o3)sc2c1,0.812560597,0.63,0.999783993,0.814114863,carcinogen,non-safety
3349,CCC(C)C(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,CCC(C)C(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,0.309205516,0.44,0.788863897,0.512689805,carcinogen,non-safety
3354,CC(C)CC(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,CC(C)CC(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,0.313920822,0.44,0.847643137,0.533854653,carcinogen,non-safety
3355,CSCCC(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,CSCCC(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,0.438281652,0.36,0.856975019,0.551752224,carcinogen,non-safety
3369,COc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C(C)=O)cc1,COc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C(C)=O)cc1,0.401844092,0.624166667,0.888097703,0.638036154,carcinogen,non-safety
3371,CC(=O)c1c(C)n(-c2ccc(C)cc2C)c2ccc(O)cc12,CC(=O)c1c(C)n(-c2ccc(C)cc2C)c2ccc(O)cc12,0.360648933,0.42,0.835775375,0.538808103,carcinogen,non-safety
3380,CC(=O)c1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,CC(=O)c1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,0.420168873,0.66,0.785826147,0.62199834,carcinogen,non-safety
3382,O=[N+]([O-])c1cccnc1S(=O)(=O)c1ccccc1,O=[N+]([O-])c1cccnc1S(=O)(=O)c1ccccc1,0.185915095,0.441666667,0.293242842,0.306941534,non-carcinogen,safety
3383,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)cc1,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)cc1,0.432612904,0.486666667,0.567643404,0.495640992,non-carcinogen,safety
3384,Cc1ccc(S(=O)(=O)c2ncccc2[N+](=O)[O-])cc1,Cc1ccc(S(=O)(=O)c2ncccc2[N+](=O)[O-])cc1,0.157148568,0.486666667,0.405789763,0.349868333,non-carcinogen,safety
3385,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)nc1,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)nc1,0.551102609,0.441666667,0.455343068,0.482704114,non-carcinogen,safety
3388,COc1cc(/C=C2\CC(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,COc1cc(/C=C2\CC(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,0.126402996,0.263333333,0.267042696,0.218926342,non-carcinogen,safety
3389,CCOc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,CCOc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,0.342144367,0.511666667,0.610938609,0.488249881,non-carcinogen,safety
3392,COc1ccc(Nc2nccc(-c3cccc(N)c3)n2)cc1,COc1ccc(Nc2nccc(-c3cccc(N)c3)n2)cc1,0.251192212,0.605,0.63392967,0.496707294,non-carcinogen,safety
3400,O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,0.104766411,0.42,0.347408354,0.290724922,non-carcinogen,safety
3402,COc1cccc(/C=N/n2c(C3CCCCC3)n[nH]c2=S)c1,COc1cccc(/C=N/n2c(C3CCCCC3)n[nH]c2=S)c1,0.033631946,0.465,0.965462506,0.488031484,non-carcinogen,safety
3406,COc1cc(-c2noc(C)c2C#Cc2ccc(N)cc2)cc(OC)c1OC,COc1cc(-c2noc(C)c2C#Cc2ccc(N)cc2)cc(OC)c1OC,0.773457783,0.476666667,0.994495332,0.748206594,carcinogen,non-safety
3414,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,0.149293283,0.549166667,0.920760036,0.539739995,carcinogen,non-safety
3415,CCOC(=O)c1c(C)c2c(=O)[nH]cnc2n1-c1ccccc1,CCOC(=O)c1c(C)c2c(=O)[nH]cnc2n1-c1ccccc1,0.504469247,0.42,0.105512649,0.343327299,non-carcinogen,safety
3420,CN1CCN(c2ncnc3scc(-c4ccccc4Cl)c23)CC1,CN1CCN(c2ncnc3scc(-c4ccccc4Cl)c23)CC1,0.51473065,0.503888889,0.022149285,0.346922941,non-carcinogen,safety
3424,COc1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(OC)c(O)c3)C2=O)cc1O,COc1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(OC)c(O)c3)C2=O)cc1O,0.086954757,0.268,0.060238294,0.138397684,non-carcinogen,safety
3425,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CCCCCC(=O)O)C2=O)o1,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CCCCCC(=O)O)C2=O)o1,0.085067497,0.41,0.990743518,0.495270338,non-carcinogen,safety
3430,COc1ccc(NC(=O)c2cc(-c3cc(OC)c(OC)c(OC)c3)nc3ccccc23)c(OC)c1,COc1ccc(NC(=O)c2cc(-c3cc(OC)c(OC)c(OC)c3)nc3ccccc23)c(OC)c1,0.341360777,0.3025,0.214067906,0.285976228,non-carcinogen,safety
3435,COc1ccc(CCNc2nc(-c3cccnc3)nc3ccccc23)cc1OC,COc1ccc(CCNc2nc(-c3cccnc3)nc3ccccc23)cc1OC,0.273191848,0.493333333,0.2543782,0.340301127,non-carcinogen,safety
3438,CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CCl)nc1C,CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CCl)nc1C,0.199214614,0.4725,0.961304188,0.5443396,carcinogen,non-safety
3448,O=C1Nc2ccccc2/C1=C/c1ccnc2ccccc12,O=C1Nc2ccccc2/C1=C/c1ccnc2ccccc12,0.076185985,0.328333333,0.468612254,0.291043857,non-carcinogen,safety
3450,CCOc1ccc2nc(SCC(=O)c3ccc(O)cc3O)sc2c1,CCOc1ccc2nc(SCC(=O)c3ccc(O)cc3O)sc2c1,0.304052289,0.389166667,0.795508504,0.496242487,non-carcinogen,safety
3472,CCOC(=O)[C@@H]1[C@H]2COc3ccc(Br)cc3[C@H]2N2C(=O)N(c3ccc(C)cc3)C(=O)[C@]12C,CCOC(=O)[C@@H]1[C@H]2COc3ccc(Br)cc3[C@H]2N2C(=O)N(c3ccc(C)cc3)C(=O)[C@]12C,0.08575146,0.3175,0.114777066,0.172676175,non-carcinogen,safety
3483,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2F)ncc1Cl,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2F)ncc1Cl,0.085865663,0.296666667,0.088918261,0.157150197,non-carcinogen,safety
3484,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccc4c(c3)OCO4)n2)c1,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccc4c(c3)OCO4)n2)c1,0.232046883,0.366666667,0.327642083,0.308785211,non-carcinogen,safety
3492,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,0.206696223,0.344166667,0.19147779,0.247446894,non-carcinogen,safety
3511,COC(=O)c1c(NC(=O)CCl)sc(C(=O)N2CCOCC2)c1C,COC(=O)c1c(NC(=O)CCl)sc(C(=O)N2CCOCC2)c1C,0.087318903,0.27,0.123953767,0.160424223,non-carcinogen,safety
3516,CC(C)(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,CC(C)(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,0.644057093,0.4,0.668224931,0.570760675,carcinogen,non-safety
3518,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,0.355695449,0.5075,0.699999928,0.521065126,carcinogen,non-safety
3523,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccc([N+](=O)[O-])o1,0.464169271,0.5725,0.975910723,0.670859998,carcinogen,non-safety
3524,O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)c1ccc([N+](=O)[O-])o1,0.496557115,0.62,0.948407352,0.688321489,carcinogen,non-safety
3529,CN1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,CN1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,0.454770279,0.556666667,0.546058953,0.5191653,carcinogen,non-safety
3566,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1,0.347363237,0.448333333,0.123592459,0.306429676,non-carcinogen,safety
3568,CCOC(=O)N1CCN(C2=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc3C2=O)CC1,CCOC(=O)N1CCN(C2=C(NS(=O)(=O)c3ccc(C)cc3)C(=O)c3ccccc3C2=O)CC1,0.138797233,0.1275,0.002094666,0.089463966,non-carcinogen,safety
