Index,Input_SMILES,canonical_smiles,corrosion_prob,corrosion_label,irritation_prob,irritation_label,sensitization_prob,sensitization_label,Summary,Assessment
699,C=CCNC(=S)NNC(=O)c1cccn(Cc2ccc(Cl)cc2)c1=O,C=CCNC(=S)NNC(=O)c1cccn(Cc2ccc(Cl)cc2)c1=O,0.000179749,0,0.125074476,0,0.995224714,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
705,C=CCNc1ncnc2c1cnn2-c1cccc(C)c1,C=CCNc1ncnc2c1cnn2-c1cccc(C)c1,2.97E-05,0,0.007379299,0,0.999656737,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
710,C=CCOc1ccc(/C=C2\SC(=S)N(N3CCOCC3)C2=O)cc1,C=CCOc1ccc(/C=C2\SC(=S)N(N3CCOCC3)C2=O)cc1,0.000134968,0,0.066233873,0,0.999997735,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
714,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,0.00025077,0,0.237447292,0,0.999390066,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
724,C=CCc1c(C)nc(-c2ccc(C)s2)nc1Nc1ccc(C(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(C)s2)nc1Nc1ccc(C(=O)O)cc1,5.98E-05,0,0.004421891,0,0.558606029,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
728,C=CCc1c(C)nc(-c2ccc(C)s2)nc1Nc1ccc(CC(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(C)s2)nc1Nc1ccc(CC(=O)O)cc1,4.62E-05,0,0.005191912,0,0.469019949,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
730,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(C(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(C(=O)O)cc1,6.94E-05,0,0.003122743,0,0.799694717,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
733,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(CC(=O)O)cc1,C=CCc1c(C)nc(-c2ccc(OC)s2)nc1Nc1ccc(CC(=O)O)cc1,5.41E-05,0,0.003621591,0,0.98331517,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
734,C=CCc1c(C)nc(-c2cccs2)nc1Nc1ccc(C(=O)O)cc1,C=CCc1c(C)nc(-c2cccs2)nc1Nc1ccc(C(=O)O)cc1,7.06E-05,0,0.005454029,0,0.000206571,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
736,C=CCc1cc(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)ccc1O,C=CCc1cc(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)ccc1O,0.003932244,0,0.05196264,0,0.000185958,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
737,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,0.000100337,0,0.021534862,0,0.998620749,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
738,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O[C@]2(C)CCC[C@]3(C)CC[C@@H](C(C)(C)O)C[C@H]32)c1,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O[C@]2(C)CCC[C@]3(C)CC[C@@H](C(C)(C)O)C[C@H]32)c1,0.003932244,0,0.05196264,0,1.68E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
739,C=CCc1ccc(O)c(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)c1,C=CCc1ccc(O)c(-c2ccc(O[C@]3(C)CCC[C@]4(C)CC[C@@H](C(C)(C)O)C[C@H]43)c(CC=C)c2)c1,0.003932244,0,0.05196264,0,2.53E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
740,C=CCc1ccc(Oc2cc([C@@H]3Oc4cc(CC=C)cc(Oc5ccc(CC=C)cc5)c4O[C@H]3COc3ccc(CC=C)cc3-c3cc(CC=C)ccc3O)cc(O)c2O)cc1,C=CCc1ccc(Oc2cc([C@@H]3Oc4cc(CC=C)cc(Oc5ccc(CC=C)cc5)c4O[C@H]3COc3ccc(CC=C)cc3-c3cc(CC=C)ccc3O)cc(O)c2O)cc1,4.62E-05,0,0.11968413,0,6.23E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
754,C=C[C@@]1(C)CC(=O)[C@H]2[C@@H](CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1,C=C[C@@]1(C)CC(=O)[C@H]2[C@@H](CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1,0.006894338,0,0.168064862,0,0.001075057,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
764,C=Cc1ccc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)cc1,C=Cc1ccc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)cc1,0.000269533,0,0.00748067,0,0.546488822,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
765,CC(/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)n[nH]1)=C\c1ccco1,CC(/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)n[nH]1)=C\c1ccco1,6.65E-05,0,0.051095106,0,2.17E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
768,CC(=C/c1ccccc1)/C=N/n1c(-c2ccncc2)n[nH]c1=S,CC(=C/c1ccccc1)/C=N/n1c(-c2ccncc2)n[nH]c1=S,5.44E-05,0,0.03227067,0,0.993692219,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
769,CC(=NNc1ccc2ccccc2n1)c1ccccc1O,CC(=NNc1ccc2ccccc2n1)c1ccccc1O,3.41E-05,0,0.087825395,0,0.993867874,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
770,CC(=NNc1nc2ccccc2s1)c1ccncn1,CC(=NNc1nc2ccccc2s1)c1ccncn1,0.000111484,0,0.638103724,1,0.9999578,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
771,CC(=O)N(C(C)=O)c1ncnc2c1c(-c1ccc(Cl)cc1)nn2C(C)(C)C,CC(=O)N(C(C)=O)c1ncnc2c1c(-c1ccc(Cl)cc1)nn2C(C)(C)C,2.04E-05,0,0.015038067,0,0.996244907,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
774,CC(=O)N(C)c1ccc(C=C2C=Cc3ccccc32)cc1,CC(=O)N(C)c1ccc(C=C2C=Cc3ccccc32)cc1,0.003089274,0,0.293276697,0,0.999888957,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
775,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1,2.29E-05,0,0.03221586,0,5.22E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
776,CC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,CC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000659098,0,0.022704273,0,0.0055178,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
777,CC(=O)NCCCOc1cc2c(cc1-c1c(C)noc1C)ncc1c2n(C(C)c2ccccn2)c(=O)n1C,CC(=O)NCCCOc1cc2c(cc1-c1c(C)noc1C)ncc1c2n(C(C)c2ccccn2)c(=O)n1C,1.33E-05,0,0.009736126,0,8.44E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
778,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N(C)C)c1,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N(C)C)c1,4.60E-06,0,0.001916016,0,2.71E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
781,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,4.47E-06,0,0.001561385,0,4.84E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
783,CC(=O)Nc1ccc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)cc1,CC(=O)Nc1ccc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)cc1,5.15E-05,0,0.019009801,0,2.39E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
784,CC(=O)Nc1ccc(/C=N/N2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1,CC(=O)Nc1ccc(/C=N/N2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1,7.67E-05,0,0.02775999,0,0.000303943,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
786,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,6.60E-05,0,0.022898564,0,1.31E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
787,CC(=O)Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,CC(=O)Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,2.72E-05,0,0.042864989,0,0.999652505,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
788,CC(=O)Nc1ccc(OC(=O)c2cc3cc(Br)ccc3oc2=O)cc1,CC(=O)Nc1ccc(OC(=O)c2cc3cc(Br)ccc3oc2=O)cc1,1.82E-05,0,0.054338969,0,0.000106427,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
789,CC(=O)Nc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])o3)sc2c1,CC(=O)Nc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])o3)sc2c1,8.85E-05,0,0.006893509,0,1.03E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
790,CC(=O)Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,CC(=O)Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,2.72E-05,0,0.042864989,0,3.23E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
793,CC(=O)Nc1nc(COc2ccc3ccccc3c2)cs1,CC(=O)Nc1nc(COc2ccc3ccccc3c2)cs1,1.14E-05,0,0.01710481,0,0.941679299,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
794,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,0.000235777,0,0.075619362,0,5.28E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
795,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,0.000235777,0,0.075619362,0,1.15E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
797,CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3c(O)c2O1,CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3c(O)c2O1,6.48E-05,0,0.073543377,0,0.00015284,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
798,CC(=O)OC(C)(C)[C@H]1Cc2cc3ccc(=O)oc3c(OCC=C(C)C)c2O1,CC(=O)OC(C)(C)[C@H]1Cc2cc3ccc(=O)oc3c(OCC=C(C)C)c2O1,5.57E-05,0,0.047179934,0,1.02E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
799,CC(=O)OC/C1=C\C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,CC(=O)OC/C1=C\C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,0.000146679,0,0.124091551,0,0.000165184,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
800,CC(=O)OC1[C@@H]2CC[C@@H]3C1(C[C@@H](OC(C)=O)[C@@]1(O)[C@@H]([C@@H]4O[C@@H]4C1(C)C)[C@]3(C)O)C[C@@]2(C)O,CC(=O)OC1[C@@H]2CC[C@@H]3C1(C[C@@H](OC(C)=O)[C@@]1(O)[C@@H]([C@@H]4O[C@@H]4C1(C)C)[C@]3(C)O)C[C@@]2(C)O,3.15E-05,0,0.040920649,0,0.000202197,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
801,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.000119227,0,0.022670308,0,8.43E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
802,CC(=O)OCC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,CC(=O)OCC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000156915,0,0.015901228,0,0.431811363,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
803,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,2.87E-05,0,0.13653177,0,7.75E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
831,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.79E-05,0,0.021141641,0,3.18E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
835,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.000119227,0,0.022670308,0,2.65E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
844,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.000116301,0,0.022299681,0,0.00244969,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
857,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.80E-05,0,0.021014165,0,1.40E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
861,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)CC[C@@]5(C)[C@]4(C)[C@@H](O)C[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)CC[C@@]5(C)[C@]4(C)[C@@H](O)C[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,0.000191284,0,0.025846804,0,7.18E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
865,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)C[C@H](O)[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,CC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4C(=O)C=C5[C@@H]6C[C@@](C)(C(=O)O)CC[C@]6(C)C[C@H](O)[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O,0.000191284,0,0.025846804,0,1.89E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
866,CC(=O)O[C@@H]1C[C@]23C[C@@](C)(O)[C@H](CC[C@H]2[C@@](C)(O)[C@@H]2[C@@H]4O[C@@H]4C(C)(C)[C@@]12O)[C@H]3O,CC(=O)O[C@@H]1C[C@]23C[C@@](C)(O)[C@H](CC[C@H]2[C@@](C)(O)[C@@H]2[C@@H]4O[C@@H]4C(C)(C)[C@@]12O)[C@H]3O,2.77E-05,0,0.030549806,0,3.31E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
869,CC(=O)O[C@@H]1c2c3c(cc(O)c2C(=O)O[C@@H]1C)O[C@@]1(C)[C@@H](O)C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@@H]1C3,CC(=O)O[C@@H]1c2c3c(cc(O)c2C(=O)O[C@@H]1C)O[C@@]1(C)[C@@H](O)C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@@H]1C3,0.000114441,0,0.045158736,0,0.924853921,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
872,CC(=O)O[C@H]1CC[C@]2(C)[C@H](CC[C@@](C)(O)[C@@H]2COc2ccc3ccc(=O)oc3c2)C1(C)C,CC(=O)O[C@H]1CC[C@]2(C)[C@H](CC[C@@](C)(O)[C@@H]2COc2ccc3ccc(=O)oc3c2)C1(C)C,3.78E-05,0,0.034568362,0,2.87E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
873,CC(=O)O[C@H]1[C@H]2[C@@H](OC(=O)Cc3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]2[C@H](CC[C@@]13CO3)C2(C)C,CC(=O)O[C@H]1[C@H]2[C@@H](OC(=O)Cc3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]2[C@H](CC[C@@]13CO3)C2(C)C,9.03E-05,0,0.160281569,0,5.69E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
874,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,2.10E-05,0,0.315524846,0,0.99582684,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
875,CC(=O)Oc1ccc(-c2ccc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)cc2)cc1,CC(=O)Oc1ccc(-c2ccc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)cc2)cc1,2.13E-05,0,0.016586013,0,1.95E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
876,CC(=O)Oc1ccc(/C=N\NC(=O)c2cc3c(ccc4ccccc43)o2)cc1,CC(=O)Oc1ccc(/C=N\NC(=O)c2cc3c(ccc4ccccc43)o2)cc1,3.44E-05,0,0.122255325,0,0.00290205,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
877,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.58E-05,0,0.040500417,0,5.76E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
943,CC(=O)c1c(C)n(-c2ccc(C)cc2C)c2ccc(O)cc12,CC(=O)c1c(C)n(-c2ccc(C)cc2C)c2ccc(O)cc12,0.000208005,0,0.061503436,0,0.000337749,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
961,CC(=O)c1c(C)n(-c2ccc(Cl)cc2)c2ccc(O)cc12,CC(=O)c1c(C)n(-c2ccc(Cl)cc2)c2ccc(O)cc12,0.000167248,0,0.08678069,0,0.99583602,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
999,CC(=O)c1c(C)n(-c2ccccc2)c2ccc(O)cc12,CC(=O)c1c(C)n(-c2ccccc2)c2ccc(O)cc12,0.000191626,0,0.052266911,0,0.000153737,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1013,CC(=O)c1c(C)oc2c1C(=O)c1ccccc1C2=O,CC(=O)c1c(C)oc2c1C(=O)c1ccccc1C2=O,0.000168798,0,0.097694293,0,0.999989331,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
1031,CC(=O)c1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,CC(=O)c1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1,3.85E-05,0,0.037014768,0,0.752717733,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
1089,CC(=O)c1ccc(NC(=S)N2CC(C)CC(C)C2)cc1,CC(=O)c1ccc(NC(=S)N2CC(C)CC(C)C2)cc1,0.00030372,0,0.015840596,0,0.002066504,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1098,CC(=O)c1ccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)nc1,CC(=O)c1ccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)nc1,9.31E-06,0,0.011295388,0,1.51E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1125,CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,0.00044401,0,0.094679378,0,0.000308156,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1158,CC(=O)c1cccc(NC(=O)Nc2cccnc2)c1,CC(=O)c1cccc(NC(=O)Nc2cccnc2)c1,6.27E-05,0,0.007657431,0,0.933965504,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
1164,CC(=O)c1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,CC(=O)c1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,1.06E-05,0,0.006642012,0,3.76E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1189,CC(=O)c1ccnc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,CC(=O)c1ccnc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,9.31E-06,0,0.011295388,0,9.66E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1216,CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1,7.00E-05,0,0.11328622,0,1.96E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
1222,CC(C#Cc1cncc(C(=O)NCc2ccccc2C(F)(F)F)c1)N(O)C(N)=O,CC(C#Cc1cncc(C(=O)NCc2ccccc2C(F)(F)F)c1)N(O)C(N)=O,4.53E-05,0,0.086053476,0,0.995007873,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
1235,CC(C(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,1.75E-05,0,0.009774733,0,4.88E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
