ID,scaffold,mean_shap_full,mean_shap_test,mean_shap,effect_test
pos645,O=C(CSc1ccc2ccccc2n1)Nc1ccc2[nH]c(=O)[nH]c2c1,0.00034288,0.00034288,0.00034288,positive
pos646,O=C(CN1C(=O)S/C(=C/c2ccccc2)C1=O)N1CCc2ccccc2C1,0.000340403,0.000340403,0.000340403,positive
pos647,C=c1[nH]c(=O)/c(=C\c2ccccc2)s1,0.000339537,0.000339537,0.000339537,positive
pos648,O=C1CCCC/C1=C\Nc1ccccn1,0.000338964,0.000338964,0.000338964,positive
pos649,O=C(NCCCSc1ccccc1)c1ccccc1,0.000328865,0.000328865,0.000328865,positive
pos650,c1coc(-c2nc(-c3ccco3)c(-c3ccco3)nc2-c2ccco2)c1,0.000327931,0.000327931,0.000327931,positive
pos651,O=C(Nc1ccccc1)N1Cc2[nH]c3ccccc3c2C2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0.000323092,0.000323092,0.000323092,positive
pos652,O=c1[nH]c2cnc(-c3cccs3)nc2n1-c1ccccc1,0.000318765,0.000318765,0.000318765,positive
pos653,O=C(c1ccccc1)c1cc(C(=O)Nc2ccccc2)c(=O)n(-c2ccccc2)c1,0.000318397,0.000318397,0.000318397,positive
pos654,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccoc1,0.000316781,0.000316781,0.000316781,positive
pos655,c1ccc(Nc2cc3ccccc3[nH]2)cc1,0.000312187,0.000312187,0.000312187,positive
pos656,O=c1ccc2ccc(OCc3cn(-c4ccccc4)nn3)cc2o1,0.000311726,0.000311726,0.000311726,positive
pos657,O=C1CCCC2=C1C(C1C(=O)CCCC1=O)c1c(ccc3ccccc13)O2,0.000310394,0.000310394,0.000310394,positive
pos658,O=C(CCS(=O)(=O)c1cccs1)Nc1ccc(C(=O)NCc2ccccc2)cc1,0.000309938,0.000309938,0.000309938,positive
pos659,c1ccc(C2CCc3ccccc3O2)cc1,0.000307466,0.000307466,0.000307466,positive
pos660,O=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cc(-c2ccccc2)n[nH]1,0.000305863,0.000305863,0.000305863,positive
pos661,c1cc(-c2cn[nH]c2)c2c3c([nH]c2c1)CCNC3,0.000305659,0.000305659,0.000305659,positive
pos662,O=C(Nc1ccccc1)Nc1ccon1,0.000303742,0.000303742,0.000303742,positive
pos663,O=C(NCCN1CCCC1)C1CCN(C(=O)NCc2ccccc2)CC1,0.000303154,0.000303154,0.000303154,positive
pos664,O=c1c2ccccc2sc2ccc(NCCC3CCCN3)cc12,0.000302767,0.000302767,0.000302767,positive
pos665,O=C(NCc1ccccc1)c1cc(-c2ccccc2)on1,0.000302611,0.000302611,0.000302611,positive
pos666,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccncc1,0.000301478,0.000301478,0.000301478,positive
pos667,c1ccc(Cc2nc3cc(-c4nn[nH]n4)ccc3n2Cc2ccccc2)cc1,0.000300802,0.000300802,0.000300802,positive
pos668,c1ccc(NC2CCOC2)cc1,0.000299388,0.000299388,0.000299388,positive
pos669,O=c1ccc2ccc3c(c2o1)-c1cn[nH]c1CO3,0.000299027,0.000299027,0.000299027,positive
pos670,O=C1CCCC=C1C=NC1CCCCC1,0.000297652,0.000297652,0.000297652,positive
pos671,O=C(C[C@@H]1CCC[C@]2(CCC[C@@H](Cc3nc4ccccc4o3)O2)O1)c1ccc[nH]1,0.000295237,0.000295237,0.000295237,positive
pos672,C(=C1CCCC1)c1nc(-c2ccccc2)cs1,0.000293882,0.000293882,0.000293882,positive
pos673,C(#Cc1c(-c2ccccc2)sc2ccccc12)c1cnc[nH]1,0.000292517,0.000292517,0.000292517,positive
pos674,c1ccc2c(Sc3nncs3)ccnc2c1,0.000291316,0.000291316,0.000291316,positive
pos675,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,0.000290276,0.000290276,0.000290276,positive
pos676,c1ccc(-c2cccc3ccccc23)cc1,0.00028694,0.00028694,0.00028694,positive
pos677,O=C1NN=C(c2ccccc2)[C@H]2CC=CC[C@@H]12,0.00028557,0.00028557,0.00028557,positive
pos678,c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1,0.000285349,0.000285349,0.000285349,positive
pos679,O=C(Nc1ccccc1N1CCOCC1)c1cc(-c2ccco2)nc2ccccc12,0.000279718,0.000279718,0.000279718,positive
pos680,O=C1CSc2ccc(C(=O)NCc3ccccc3)cc2N1,0.000278317,0.000278317,0.000278317,positive
pos681,c1ccc2[nH]ccc2c1,0.00027759,0.00027759,0.00027759,positive
pos682,O=[PH]1C=C(c2ccccc2)OC(c2ccccc2)=C1,0.000277277,0.000277277,0.000277277,positive
pos683,S=C(NCCc1ccccc1)Nc1cc2c(s1)COCC2,0.000275735,0.000275735,0.000275735,positive
pos684,O=C(Nc1ccccc1)Nc1ccc2c(c1)oc1ccccc12,0.000274829,0.000274829,0.000274829,positive
pos685,O=C1NCCc2c1[nH]c1ccccc21,0.000274218,0.000274218,0.000274218,positive
pos686,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,0.000273742,0.000273742,0.000273742,positive
pos687,c1ccc2nc3c(cc2c1)CCCC3,0.000271839,0.000271839,0.000271839,positive
pos688,c1ccc2c3cc[nH]cc-3nc2c1,0.000269746,0.000269746,0.000269746,positive
pos689,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1,0.000269689,0.000269689,0.000269689,positive
pos690,C(=NCc1cccnc1)Nc1ncccn1,0.000269465,0.000269465,0.000269465,positive
pos691,O=C(NN=Cc1ccc2c(c1)OCO2)c1ccccc1,0.00026924,0.00026924,0.00026924,positive
pos692,O=C(Nc1ccccc1)C1CCCC1,0.000266648,0.000266648,0.000266648,positive
pos693,c1ccc(-n2ccc3ccccc32)cc1,0.000266131,0.000266131,0.000266131,positive
pos694,O=C(Nc1cc2c(s1)CCCC2)C1CC=CCC1,0.00026401,0.00026401,0.00026401,positive
pos695,O=C(N/N=C/c1ccccc1)c1nnn(-c2cnon2)c1-c1ccc2c(c1)OCO2,0.000260959,0.000260959,0.000260959,positive
pos696,O=C1NC2(NN1c1ccccc1)C1CC3CC(C1)CC2C3,0.000260375,0.000260375,0.000260375,positive
pos697,O=C(NC(C(=O)N/N=C/c1cccnc1)c1n[nH]c(=O)c2ccccc12)c1ccccc1,0.000260265,0.000260265,0.000260265,positive
pos698,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.000259859,0.000259859,0.000259859,positive
pos699,c1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1,0.000259732,0.000259732,0.000259732,positive
pos700,O=C(NNC(=O)c1ccccc1-n1cccc1)c1ccccc1,0.000256171,0.000256171,0.000256171,positive
pos701,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,0.000254697,0.000254697,0.000254697,positive
pos702,O=C(O/N=C1/CCCc2occc21)c1ccccc1,0.000253412,0.000253412,0.000253412,positive
pos703,O=C(NC1CCCCC1)c1cc(COc2ccccc2)on1,0.000253277,0.000253277,0.000253277,positive
pos704,O=C1NC(=O)C2C1C(c1ccccc1)=NN2Cc1ccccc1,0.00025325,0.00025325,0.00025325,positive
pos705,c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,0.000252964,0.000252964,0.000252964,positive
pos706,O=C(c1ccncc1)c1cccn2nccc12,0.000247732,0.000247732,0.000247732,positive
pos707,c1ccc(N[C@@H]2CCNc3ccc(-c4cccc(CN5CCCCC5)c4)cc32)cc1,0.000246867,0.000246867,0.000246867,positive
pos708,O=C(Nc1ccccc1)c1cccc(Nc2cnccn2)c1,0.000246107,0.000246107,0.000246107,positive
pos709,O=C(COc1ccccc1)NC(=S)NNC(=O)c1ccccc1,0.000242718,0.000242718,0.000242718,positive
pos710,C1=C2c3ccccc3CCN2COC1,0.000241293,0.000241293,0.000241293,positive
pos711,O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,0.000239837,0.000239837,0.000239837,positive
pos712,O=C1c2ccccc2C(=O)C12C1c3ccccc3C=NN1C[C@@H]2c1ccco1,0.000238731,0.000238731,0.000238731,positive
pos713,O=C(N[C@H]1CN(OC2CCCCC2)C1=O)OCCCCC1CCCCC1,0.000236853,0.000236853,0.000236853,positive
pos714,c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2-c2ccncc2)cc1,0.000235998,0.000235998,0.000235998,positive
pos715,O=S(=O)(Nc1ccccc1)c1ccsc1,0.000234427,0.000234427,0.000234427,positive
pos716,O=C1CCCc2oc3c(cc(NS(=O)(=O)c4ccccc4)c4ccccc43)c21,0.00023389,0.00023389,0.00023389,positive
pos717,O=c1cccc2n1C1CCCCC1S2,0.000233337,0.000233337,0.000233337,positive
pos718,O=C(Nc1cc2c(s1)CCC2)c1cc[nH]n1,0.00023223,0.00023223,0.00023223,positive
pos719,O=C(NC(=S)Nc1cc2c(s1)CN(CCc1ccccc1)CC2)c1ccccc1,0.000231403,0.000231403,0.000231403,positive
pos720,O=S(=O)(/N=c1/[nH]ccs1)c1ccccc1,0.00022946,0.00022946,0.00022946,positive
pos721,C=C1CC[C@H]2OC2CC[C@H]2CC[C@H]12,0.000228771,0.000228771,0.000228771,positive
pos722,O=C1C(=C2SCCCS2)CC/C1=C\c1ccccc1,0.000227265,0.000227265,0.000227265,positive
pos723,O=C1Cc2c(ncc3cnc(N4CCCCC4)cc23)N1C12CC3CC(CC(C3)C1)C2,0.00022674,0.00022674,0.00022674,positive
pos724,O=C1CC(c2cccc(OCc3ccccc3)c2)C=C2SCNCN12,0.000226704,0.000226704,0.000226704,positive
pos725,O=C(COC(=O)c1ccccc1N1CCCC1)NC1CCCCC1,0.0002263,0.0002263,0.0002263,positive
pos726,O=C(N=c1[nH]c2ccccc2s1)c1ccsc1,0.000225332,0.000225332,0.000225332,positive
pos727,O=C(c1ccccc1)N1CCC(c2ccccc2)=N1,0.000225026,0.000225026,0.000225026,positive
pos728,c1cc(-c2ccnc3c2CCCC3)ccn1,0.000224884,0.000224884,0.000224884,positive
pos729,O=S1(=O)C=CC(Nc2ccccc2)C1,0.000223808,0.000223808,0.000223808,positive
pos730,c1ccc2c(c1)[nH]c1c(N3CCC4(CC3)OCCO4)ncnc12,0.000223691,0.000223691,0.000223691,positive
pos731,S=c1[nH]nc(-c2ccc3ccccc3c2)o1,0.000222187,0.000222187,0.000222187,positive
pos732,O=c1sc(Nc2ccccc2)nc2ccccc12,0.000221952,0.000221952,0.000221952,positive
pos733,O=C(COC(=O)CNC(=O)c1ccc(-c2ccccc2)cc1)NCc1ccccc1,0.000218091,0.000218091,0.000218091,positive
pos734,c1ccc(Nc2nc(-c3ccccc3)c3ccccc3n2)cc1,0.000217855,0.000217855,0.000217855,positive
pos735,c1ccc(Nc2ccnc(-c3cnccn3)n2)cc1,0.000216072,0.000216072,0.000216072,positive
pos736,c1ccc(COc2ccccn2)cc1,0.000214347,0.000214347,0.000214347,positive
pos737,O=C(Nc1ccccn1)c1cc2ccccc2s1,0.000213268,0.000213268,0.000213268,positive
pos738,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc[nH]n1,0.000213228,0.000213228,0.000213228,positive
pos739,c1cc(NC2CCNCC2)nc(Nc2ccc(-c3ccsc3)cn2)n1,0.000211235,0.000211235,0.000211235,positive
pos740,O=C(COC(=O)CNS(=O)(=O)/C=C/c1ccccc1)NC1CCS(=O)(=O)C1,0.000209377,0.000209377,0.000209377,positive
pos741,O=C(Nc1ccc(NC(=O)c2cc3ccccc3o2)cc1)c1ccccc1,0.000207981,0.000207981,0.000207981,positive
pos742,O=S(=O)(Nc1ccccn1)c1cccc2ccccc12,0.000207382,0.000207382,0.000207382,positive
pos743,O=C1CCCC(=O)C1=CNCCN1CCNCC1,0.000206191,0.000206191,0.000206191,positive
pos744,O=C(CNC(=O)[C@@H]1CSCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N1)NCCc1ccccc1,0.000201885,0.000201885,0.000201885,positive
pos745,O=C(Nc1ccccc1)c1cc2c(=O)[nH]c3ccccc3c2s1,0.000201028,0.000201028,0.000201028,positive
pos746,O=C(CC1CC1)N1CCC(Nc2ccccc2)CC1,0.00019833,0.00019833,0.00019833,positive
pos747,O=C(Cn1cccn1)NCc1ccccc1,0.000196908,0.000196908,0.000196908,positive
pos748,c1ccc(-n2ncc3c(NC4CCCCC4)ncnc32)cc1,0.000193938,0.000193938,0.000193938,positive
pos749,O=C(/C=C/c1ccco1)N1CCN(c2ncccn2)CC1,0.000192085,0.000192085,0.000192085,positive
pos750,O=C1C2C(c3ccccc3)CC=CC2[C@H](c2ccc3ccccc3c2)N1Cc1ccccc1,0.000189619,0.000189619,0.000189619,positive
pos751,c1ccc(CNc2ccnc3[nH]ncc23)cc1,0.000189585,0.000189585,0.000189585,positive
pos752,c1ccc(-c2cc3ccccc3[nH]2)cc1,0.000188545,0.000188545,0.000188545,positive
pos753,O=c1cc(Sc2nnnn2-c2ccccc2)nc2ccccn12,0.000185818,0.000185818,0.000185818,positive
pos754,O=C1CSC2(C(=O)N3CC=Cc4cccc2c43)N1c1ccccc1,0.000185626,0.000185626,0.000185626,positive
pos755,O=C(Nc1cc(=O)[nH]c(=O)[nH]1)c1ccccc1,0.000182606,0.000182606,0.000182606,positive
pos756,O=C(c1ccccc1)c1cnc2ccccc2c1-c1ccccc1,0.00017978,0.00017978,0.00017978,positive
pos757,O=S(=O)(c1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1)N1CCOCC1,0.000178739,0.000178739,0.000178739,positive
pos758,O=C(CC1=CCCCC1=O)Nc1ccccc1,0.000177993,0.000177993,0.000177993,positive
pos759,O=C(NCCc1c[nH]c2ccccc12)c1ccc(N2CCCCC2)nc1,0.000177204,0.000177204,0.000177204,positive
pos760,O=C(CC1C(=O)Nc2ccccc21)c1cn[nH]c1,0.00017644,0.00017644,0.00017644,positive
pos761,O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1ccccc1,0.000175348,0.000175348,0.000175348,positive
pos762,O=C(C[C@@H]1CC[C@H]2[C@@H](COCCCN2Cc2ccccc2)O1)NCc1ccc(Oc2ccccc2)cc1,0.000171437,0.000171437,0.000171437,positive
pos763,O=C1CCCCOC(=O)C[C@H](O[C@@H]2CCCCO2)C[C@H](O[C@H]2C[C@@H](NCc3ccc(-c4c[nH]nn4)cc3)CCO2)CCC1,0.000168009,0.000168009,0.000168009,positive
pos764,O=C1NC(=O)c2[nH]c3ccccc3c2C1=O,0.00016364,0.00016364,0.00016364,positive
pos765,O=C(NCc1nc(Cc2ccccc2)no1)c1ccccc1,0.000162813,0.000162813,0.000162813,positive
pos766,O=S(=O)(c1ccccc1)n1cc(-c2ccccc2)cn1,0.000161614,0.000161614,0.000161614,positive
pos767,O=C(c1cncs1)N1CCOC2(CCN(Cc3cccc(CCNCCc4cccc5[nH]c(=O)sc45)c3)CC2)C1,0.00016159,0.00016159,0.00016159,positive
pos768,O=c1cc(-c2ccccc2)cc(-c2ccco2)[nH]1,0.000159835,0.000159835,0.000159835,positive
pos769,O=c1cc(-c2ccccc2)nc(N2CCN(c3ccccc3)CC2)[nH]1,0.000156243,0.000156243,0.000156243,positive
pos770,O=C(CCCc1nc(-c2ccccc2)no1)Nc1ccccc1,0.00015347,0.00015347,0.00015347,positive
pos771,O=c1ccnc(-n2[nH]c3c(c2=O)CCCC3)[nH]1,0.000153377,0.000153377,0.000153377,positive
pos772,O=c1c2ccccc2sn1-c1nccs1,0.00015196,0.00015196,0.00015196,positive
pos773,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)NCc1ccccc1,0.000151423,0.000151423,0.000151423,positive
pos774,c1ccc(-c2cnn3cccnc23)cc1,0.000149346,0.000149346,0.000149346,positive
pos775,O=C(c1cccnc1)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1ccccc1,0.000148743,0.000148743,0.000148743,positive
pos776,O=C(NCCNc1ccnc2ccccc12)c1ccccc1,0.000147475,0.000147475,0.000147475,positive
pos777,c1ccc(C(Nc2ccccn2)c2ccc3cccnc3c2)cc1,0.000147371,0.000147371,0.000147371,positive
pos778,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)c1cccnc1,0.000145555,0.000145555,0.000145555,positive
pos779,O=S(=O)(c1ccccc1)N1CC2(CN(Cc3ccccc3)Cc3[nH]c4ccccc4c32)C1,0.000142379,0.000142379,0.000142379,positive
pos780,O=c1ccnc(SCCCOc2ccccc2)[nH]1,0.000141098,0.000141098,0.000141098,positive
pos781,O=c1[nH]cnnc1-c1ccccc1,0.000140852,0.000140852,0.000140852,positive
pos782,O=C(COc1ccccc1)Nc1ncc2c(n1)CCCC2=O,0.000139425,0.000139425,0.000139425,positive
pos783,O=C(Nc1nc2ccccc2s1)c1cccc(-c2cc3ccccc3oc2=O)c1,0.000132939,0.000132939,0.000132939,positive
pos784,C(=NNc1ccccc1)c1cnncn1,0.000132674,0.000132674,0.000132674,positive
pos785,O=C(Nc1ccc(C(=O)NCCCN2CCN(c3ccccc3)CC2)cc1)C1=CSCCO1,0.000132596,0.000132596,0.000132596,positive
pos786,c1ccc(-c2cnn3c(NCCCn4ccnc4)ccnc23)cc1,0.000130922,0.000130922,0.000130922,positive
pos787,c1ccc(CC2CCCN(Cc3ccccc3)C2)cc1,0.000130016,0.000130016,0.000130016,positive
pos788,c1ccc(-n2ccc(-c3ccco3)n2)cc1,0.000129947,0.000129947,0.000129947,positive
pos789,C(=Nc1ccccc1)c1ccccn1,0.000127329,0.000127329,0.000127329,positive
pos790,c1ccc(-c2n[nH]c3ncncc23)cc1,0.000124593,0.000124593,0.000124593,positive
pos791,O=C(CSc1nnc(CCCc2ccccc2)[nH]1)Nc1nccs1,0.000124227,0.000124227,0.000124227,positive
pos792,N=C1c2ccccc2-c2ccccc21,0.000123546,0.000123546,0.000123546,positive
pos793,c1ccc(Cc2ccc3c(ccn3-c3ccccc3)c2)cc1,0.000123148,0.000123148,0.000123148,positive
pos794,O=C(Nc1ccc(NS(=O)(=O)c2ccccc2)cc1)c1ccccc1,0.000122567,0.000122567,0.000122567,positive
pos795,O=C(Nc1cc2c(s1)CCCC2)c1cccs1,0.000122282,0.000122282,0.000122282,positive
pos796,O=c1[nH][nH]cc1C(c1ccc(-c2ccccc2)o1)c1c[nH][nH]c1=O,0.000121651,0.000121651,0.000121651,positive
pos797,O=C(Nc1ccccc1)N1CCC(n2cccc2)CC1,0.000120805,0.000120805,0.000120805,positive
pos798,c1coc(Cc2ccc3cccnc3c2)c1,0.000120371,0.000120371,0.000120371,positive
pos799,O=C1CCCc2c1[nH]c1ccccc21,0.000118747,0.000118747,0.000118747,positive
pos800,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccccc2)o1,0.000115803,0.000115803,0.000115803,positive
pos801,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc2c(c1)OCO2,0.000114946,0.000114946,0.000114946,positive
pos802,O=C(c1ccc(CS(=O)(=O)c2ccccc2)o1)N1CCN(c2ccccc2)CC1,0.000112984,0.000112984,0.000112984,positive
pos803,O=C(NCc1nc2ncccc2[nH]1)c1ccccc1,0.000111779,0.000111779,0.000111779,positive
pos804,O=C(COC(=O)c1ccccn1)NC1CCS(=O)(=O)C1,0.000111539,0.000111539,0.000111539,positive
pos805,O=C(O[C@H]1CC[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C1)c1ccccc1,0.000107218,0.000107218,0.000107218,positive
pos806,C=C1C(=O)C=C2CN(C(=O)c3ccccc3)C(Cc3ccccc3)[C@@H]12,0.00010606,0.00010606,0.00010606,positive
pos807,c1ccc(CCNCc2ccc(Oc3ccccc3)cc2)cc1,0.000104057,0.000104057,0.000104057,positive
pos808,O=c1ccc2[nH+]ccc3c4ccccc4n1c23,0.000103786,0.000103786,0.000103786,positive
pos809,O=C1NC(c2ccc3c(c2)OCO3)Nc2ccccc21,0.000103322,0.000103322,0.000103322,positive
pos810,O=c1nc2n(c3ccccc13)C(c1ccccc1)N=CN2,0.000102626,0.000102626,0.000102626,positive
pos811,O=C1C2C(c3ccccc3)CC=CC2[C@H](c2ccccc2)N1Cc1ccccc1,9.79E-05,9.79E-05,0.0000979,positive
pos812,O=C(N[C@H]1CNC1=O)OCc1ccc2c(c1)CCCC2,9.65E-05,9.65E-05,0.0000965,positive
pos813,c1ccc(N2NCCC23c2ccccc2-c2ccccc23)cc1,9.58E-05,9.58E-05,0.0000958,positive
pos814,O=C1NC(c2ccc[nH]2)Nc2sc3c(c21)CCCC3,9.28E-05,9.28E-05,0.0000928,positive
pos815,O=c1oc2ccccc2cc1-c1cncs1,9.13E-05,9.13E-05,0.0000913,positive
pos816,O=C(N/N=C/c1sc(N2CCOCC2)nc1-c1ccccc1)c1cccc(S(=O)(=O)N2CCCC2)c1,9.07E-05,9.07E-05,0.0000907,positive
pos817,c1ccc(CSc2cn3c(n2)CCC3)cc1,8.73E-05,8.73E-05,0.0000873,positive
pos818,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc2nc(-c3ccco3)ccn2n1,8.44E-05,8.44E-05,0.0000844,positive
pos819,O=C1NC(c2ccccc2)Oc2ccccc21,8.38E-05,8.38E-05,0.0000838,positive
pos820,O=C(COC(=O)c1ccccc1Sc1ccccc1)NC(=O)c1ccc[nH]1,8.28E-05,8.28E-05,0.0000828,positive
pos821,c1ccc2nc(N3CCCC3)c(N3CCCC3)nc2c1,8.18E-05,8.18E-05,0.0000818,positive
pos822,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCN(c2ncccn2)CC1,8.10E-05,8.10E-05,0.000081,positive
pos823,O=C(Cc1nc2ccccc2[nH]1)c1ccc(-n2cccn2)cc1,7.90E-05,7.90E-05,0.000079,positive
pos824,c1ccc(Cc2cc3ccc(-c4ccccc4)cc3[nH]2)cc1,7.85E-05,7.85E-05,0.0000785,positive
pos825,O=C(Nc1ccccc1)O/N=C(/c1ccccc1)c1ccccn1,7.66E-05,7.66E-05,0.0000766,positive
pos826,c1ccc2c(c1)[nH]c1ccncc12,7.52E-05,7.52E-05,0.0000752,positive
pos827,O=C(COc1ccc2ccccc2c1)NNC(=O)Nc1ccccc1,7.51E-05,7.51E-05,0.0000751,positive
pos828,O=C(Nc1ccccc1)Nc1ccc2[nH]c(CCN3CCCCC3)nc2c1,7.45E-05,7.45E-05,0.0000745,positive
pos829,N=c1[nH]c2nc3ccccn3c(=O)c2cc1S(=O)(=O)c1ccccc1,7.43E-05,7.43E-05,0.0000743,positive
pos830,O=C(CSc1ccccc1)c1ccccc1,7.30E-05,7.30E-05,0.000073,positive
pos831,c1ccc2c(c1)NCCO2,7.24E-05,7.24E-05,0.0000724,positive
pos832,c1ccc(Cn2c(CCc3ccc(-c4cccnn4)cc3)nc3ccccc32)cc1,7.09E-05,7.09E-05,0.0000709,positive
pos833,O=C(Nc1nc(N2C(=O)c3ccccc3C2=O)n(-c2ccccc2)n1)c1ccccc1,7.03E-05,7.03E-05,0.0000703,positive
pos834,c1ccc(CSc2ncc3cc4c(nc3n2)CCCC4)cc1,6.92E-05,6.92E-05,0.0000692,positive
pos835,O=P1(N2CCOCC2)NC(c2ccccc2)=Nc2sccc21,6.60E-05,6.60E-05,0.000066,positive
pos836,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)N1CCOCC1,6.55E-05,6.55E-05,0.0000655,positive
pos837,O=C(Nc1cc2c(s1)CNCC2)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,6.52E-05,6.52E-05,0.0000652,positive
pos838,O=C(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc2c(c1)OCO2,6.15E-05,6.15E-05,0.0000615,positive
pos839,O=C(C=CNc1ccccc1)Nc1ccccc1,6.14E-05,6.14E-05,0.0000614,positive
pos840,O=C(CSCc1ccccc1)NN=C1CCCCCC1,6.01E-05,6.01E-05,0.0000601,positive
pos841,O=C1C2C3CCC(C3)C2C(=O)N1c1ccccn1,5.98E-05,5.98E-05,0.0000598,positive
pos842,O=c1[nH]c2cnc3cc(-c4cnoc4)ccc3c2n1Cc1ccccn1,5.94E-05,5.94E-05,0.0000594,positive
pos843,O=C(Cc1ccccc1)Nc1cccc(S(=O)(=O)N2CCCC2)c1,5.87E-05,5.87E-05,0.0000587,positive
pos844,C1=NC2(CCN(Cc3ccccc3)CC2)n2c(nc3ccccc32)N1,5.76E-05,5.76E-05,0.0000576,positive
pos845,O=C(CCS(=O)(=O)c1ccccc1)NCCC1=CCCCC1,5.72E-05,5.72E-05,0.0000572,positive
pos846,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccccc1NS(=O)(=O)c1cccs1,5.58E-05,5.58E-05,0.0000558,positive
pos847,O=C1NCCC2(CCNC(=O)N2)N1,5.43E-05,5.43E-05,0.0000543,positive
pos848,C1=CC(Cc2ccccc2)NC1,5.41E-05,5.41E-05,0.0000541,positive
pos849,O=c1[nH]c(CN2CCc3ccccc32)nc2ccccc12,5.38E-05,5.38E-05,0.0000538,positive
pos850,c1ccc2c(-n3nc4ccccc4n3)cccc2c1,5.26E-05,5.26E-05,0.0000526,positive
pos851,O=C(CSc1nc(-c2ccccc2)nc2c1Cc1ccncc1O2)Nc1ccccc1,4.99E-05,4.99E-05,0.0000499,positive
pos852,C1=CC2CC=C3Nc4ccccc4[C@@]34CCN(C1)[C@@H]24,4.90E-05,4.90E-05,0.000049,positive
pos853,c1ccc(-c2csc(NCc3ccco3)n2)cc1,4.57E-05,4.57E-05,0.0000457,positive
pos854,O=C(c1cccs1)N1CC[C@@]23C1=NC=C[C@@H]2Nc1ccccc13,4.54E-05,4.54E-05,0.0000454,positive
pos855,O=C1C(c2ccccc2)ON1c1ccccc1,4.37E-05,4.37E-05,0.0000437,positive
pos856,c1ccc2c3c([nH]c2c1)CNCC3,4.33E-05,4.33E-05,0.0000433,positive
pos857,O=C1NC(=O)C(c2ccccc2)N1,4.20E-05,4.20E-05,0.000042,positive
pos858,O=C(Nc1nccs1)c1cccs1,4.06E-05,4.06E-05,0.0000406,positive
pos859,O=C1C=C(N2CCNCC2)CCC1,3.91E-05,3.91E-05,0.0000391,positive
pos860,O=P(Nc1ccccc1)(Oc1ccccc1)Oc1ccccc1,3.64E-05,3.64E-05,0.0000364,positive
pos861,O=C(CC#Cc1cc(-n2ccc3cncnc32)ccn1)N1CCCC1,3.56E-05,3.56E-05,0.0000356,positive
pos862,O=c1oc2ccccc2cc1-c1cn2ccccc2n1,3.50E-05,3.50E-05,0.000035,positive
pos863,c1ccc(C2OCC3COC(c4ccccc4)N32)cc1,3.37E-05,3.37E-05,0.0000337,positive
pos864,O=C(Nc1nc2ccccc2s1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,3.29E-05,3.29E-05,0.0000329,positive
pos865,C1=NCCc2c1[nH]c1ccccc21,3.24E-05,3.24E-05,0.0000324,positive
pos866,O=C(OCCOc1ccccc1)c1cnccn1,3.01E-05,3.01E-05,0.0000301,positive
pos867,c1ccc(-c2cc3ccccn3c3cccc2-3)cc1,2.91E-05,2.91E-05,0.0000291,positive
pos868,S=C(Nc1ccccn1)NC1CCCCC1,2.86E-05,2.86E-05,0.0000286,positive
pos869,O=C1C2C3C=CC(C3)C2C(=O)N1c1ccccc1,2.82E-05,2.82E-05,0.0000282,positive
pos870,c1ccc(-c2cnn3c(NCCN4CCOCC4)ccnc23)cc1,2.81E-05,2.81E-05,0.0000281,positive
