Unnamed: 0,np_id,InChI,InChIKey,canonical_smiles,lipinski_rule_of_five_violations,sa_score
4240,NPC171736,"InChI=1S/C22H44O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h2-21H2,1H3,(H,23,24)",UKMSUNONTOPOIO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)O,1,1.6634127738979831
4280,NPC71525,"InChI=1S/C8H8O4/c1-12-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3,(H,10,11)",IZZIWIAOVZOBLF-UHFFFAOYSA-N,COc1ccc(O)c(C(=O)O)c1,0,1.576869446023224
4289,NPC85292,"InChI=1S/C16H18O3/c1-19-16-11-15(18)10-7-13(16)4-2-3-12-5-8-14(17)9-6-12/h5-11,17-18H,2-4H2,1H3",CJJJQWAYMRTLJT-UHFFFAOYSA-N,COc1cc(O)ccc1CCCc1ccc(O)cc1,0,1.8506950973706715
4332,NPC43275,"InChI=1S/C16H17NO2/c1-19-15-9-7-13(8-10-15)11-12-17-16(18)14-5-3-2-4-6-14/h2-10H,11-12H2,1H3,(H,17,18)",RAOWOXJDGFFKKD-UHFFFAOYSA-N,COc1ccc(CCN=C(O)c2ccccc2)cc1,0,1.847128384083959
4360,NPC208183,"InChI=1S/C18H16O2/c19-18(14-13-17-10-5-2-6-11-17)20-15-7-12-16-8-3-1-4-9-16/h1-14H,15H2",NQBWNECTZUOWID-UHFFFAOYSA-N,O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,0,1.9216344394592344
4373,NPC22783,"InChI=1S/C15H10O3/c16-11-7-5-10(6-8-11)15-9-13(17)12-3-1-2-4-14(12)18-15/h1-9,16H",SHGLJXBLXNNCTE-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,0,1.828197378654636
4376,NPC304873,"InChI=1S/C10H12O2/c1-7(2)8-3-5-9(6-4-8)10(11)12/h3-7H,1-2H3,(H,11,12)",CKMXAIVXVKGGFM-UHFFFAOYSA-N,CC(C)c1ccc(C(=O)O)cc1,0,1.3722449267924546
4423,NPC145053,"InChI=1S/C9H10O/c1-7-3-5-9(6-4-7)8(2)10/h3-6H,1-2H3",GNKZMNRKLCTJAY-UHFFFAOYSA-N,CC(=O)c1ccc(C)cc1,0,1.200633469239616
4489,NPC214610,"InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)",BDJRBEYXGGNYIS-UHFFFAOYSA-N,O=C(O)CCCCCCCC(=O)O,0,1.6408085412176163
4520,NPC122005,"InChI=1S/C11H16O/c1-8-7-9(11(2,3)4)5-6-10(8)12/h5-7,12H,1-4H3",SNKLPZOJLXDZCW-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)ccc1O,0,1.824093918727936
4541,NPC213764,"InChI=1S/C6H14O2/c7-5-3-1-2-4-6-8/h7-8H,1-6H2",XXMIOPMDWAUFGU-UHFFFAOYSA-N,OCCCCCCO,0,1.8246481904547789
4591,NPC198778,"InChI=1S/C4H8O/c5-3-4-1-2-4/h4-5H,1-3H2",GUDMZGLFZNLYEY-UHFFFAOYSA-N,OCC1CC1,0,1.9417905124658787
4604,NPC327345,"InChI=1S/C15H14O2/c1-11(13-4-8-15(17)9-5-13)10-12-2-6-14(16)7-3-12/h2-10,16-17H,1H3",PMNXCGMIMVLCRP-UHFFFAOYSA-N,CC(=Cc1ccc(O)cc1)c1ccc(O)cc1,0,1.9181252356867091
4651,NPC108218,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",WRMNZCZEMHIOCP-UHFFFAOYSA-N,OCCc1ccccc1,0,1.273051675864611
4680,NPC296527,"InChI=1S/C11H14N2O/c1-14-9-2-3-11-10(6-9)8(4-5-12)7-13-11/h2-3,6-7,13H,4-5,12H2,1H3",JTEJPPKMYBDEMY-UHFFFAOYSA-N,COc1ccc2[nH]cc(CCN)c2c1,0,1.929035970307524
4726,NPC233835,"InChI=1S/C10H8O2/c11-9-6-5-7-3-1-2-4-8(7)10(9)12/h1-6,11-12H",NXPPAOGUKPJVDI-UHFFFAOYSA-N,Oc1ccc2ccccc2c1O,0,1.6661175795073841
4772,NPC222109,"InChI=1S/C18H36/c1-3-5-7-9-11-13-15-17-18-16-14-12-10-8-6-4-2/h5,7H,3-4,6,8-18H2,1-2H3",OCKCCFAPMYQFLZ-UHFFFAOYSA-N,CCC=CCCCCCCCCCCCCCC,1,1.9524394826826015
4781,NPC234865,"InChI=1S/C17H14O4/c1-19-15-8-13-12(11-6-4-3-5-7-11)9-17(18)21-14(13)10-16(15)20-2/h3-10H,1-2H3",BUZZVHCRHOIKOC-UHFFFAOYSA-N,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1OC,0,1.823969774278325
4904,NPC250028,"InChI=1S/C14H28O2/c1-3-5-6-7-8-9-10-11-12-13-14(15)16-4-2/h3-13H2,1-2H3",MMXKVMNBHPAILY-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC,0,1.6484223215021796
4925,NPC291545,"InChI=1S/C18H37/c1-3-5-7-9-11-13-15-17-18-16-14-12-10-8-6-4-2/h1,3-18H2,2H3",MDLWEBWGXACWGE-UHFFFAOYSA-N,[CH2]CCCCCCCCCCCCCCCCC,1,1.8096253617856934
4977,NPC308749,"InChI=1S/C22H46/c1-3-5-7-9-11-13-15-17-19-21-22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3",HOWGUJZVBDQJKV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC,1,1.0588669567939633
5022,NPC313918,"InChI=1S/C11H18NO/c1-12(2,3)9-10-13-11-7-5-4-6-8-11/h4-8H,9-10H2,1-3H3/q+1",VCXBSHBJVUIQHJ-UHFFFAOYSA-N,C[N+](C)(C)CCOc1ccccc1,0,1.9169666730857493
5059,NPC21211,"InChI=1S/C9H10/c1-2-5-9-7-3-6-8(9)4-1/h1-2,4-5H,3,6-7H2",PQNFLJBBNBOBRQ-UHFFFAOYSA-N,c1ccc2c(c1)CCC2,0,1.4142331354306847
5150,NPC109625,"InChI=1S/C19H38O/c1-3-5-7-9-11-13-15-17-19(20)18-16-14-12-10-8-6-4-2/h3-18H2,1-2H3",YUPOCHDBBHTUBJ-UHFFFAOYSA-N,CCCCCCCCCC(=O)CCCCCCCCC,1,1.7112034582467839
5151,NPC83214,"InChI=1S/C17H16N2O/c1-11-8-9-16(12(2)10-11)19-13(3)18-15-7-5-4-6-14(15)17(19)20/h4-10H,1-3H3",MPMDMUROZIYIIM-UHFFFAOYSA-N,Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(C)c1,0,1.8242298063804494
5213,NPC224584,"InChI=1S/C8H8O2/c1-6(9)7-4-2-3-5-8(7)10/h2-5,10H,1H3",JECYUBVRTQDVAT-UHFFFAOYSA-N,CC(=O)c1ccccc1O,0,1.5504027000088474
5225,NPC215161,"InChI=1S/C14H20O2/c1-9(2)12-7-6-11(5)8-13(12)16-14(15)10(3)4/h6-10H,1-5H3",HTPVUEJWIFHSCK-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(OC(=O)C(C)C)c1,0,1.990959464359321
5247,NPC119271,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",FLKPEMZONWLCSK-UHFFFAOYSA-N,CCOC(=O)c1ccccc1C(=O)OCC,0,1.5197799438798008
5312,NPC39869,"InChI=1S/C6H14O/c1-6(2)4-3-5-7/h6-7H,3-5H2,1-2H3",PCWGTDULNUVNBN-UHFFFAOYSA-N,CC(C)CCCO,0,1.8741082019086939
5314,NPC204932,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",YCIMNLLNPGFGHC-UHFFFAOYSA-N,Oc1ccccc1O,0,1.5031908477974376
5330,NPC81032,"InChI=1S/C11H20O3/c1-2-14-11(13)9-7-5-3-4-6-8-10-12/h10H,2-9H2,1H3",RVICDIQCDUVBFK-UHFFFAOYSA-N,CCOC(=O)CCCCCCCC=O,0,1.9834012957513103
5331,NPC53494,"InChI=1S/C19H24N4O2/c20-18(21)14-4-8-16(9-5-14)24-12-2-1-3-13-25-17-10-6-15(7-11-17)19(22)23/h4-11H,1-3,12-13H2,(H3,20,21)(H3,22,23)",XDRYMKDFEDOLFX-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0,1.9932846056240958
5381,NPC235251,"InChI=1S/C28H58/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-28H2,1-2H3",ZYURHZPYMFLWSH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,1,1.0798196734154004
5406,NPC304538,"InChI=1S/C11H16O/c1-2-3-9-11(12)10-7-5-4-6-8-10/h4-8,11-12H,2-3,9H2,1H3",OVGORFFCBUIFIA-UHFFFAOYSA-N,CCCCC(O)c1ccccc1,0,1.9613102431869258
5437,NPC181016,"InChI=1S/C11H18O/c1-2-3-4-5-6-8-11-9-7-10-12-11/h7,9-10H,2-6,8H2,1H3",BHTUFJXTYNLISA-UHFFFAOYSA-N,CCCCCCCc1ccco1,0,1.7797771658034431
5501,NPC13426,"InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",CCVYRRGZDBSHFU-UHFFFAOYSA-N,O=C(O)Cc1ccccc1O,0,1.657231105528
5534,NPC225706,"InChI=1S/C11H14O/c1-4-11(12)10-6-5-8(2)7-9(10)3/h5-7H,4H2,1-3H3",UWFRVQVNYNPBEF-UHFFFAOYSA-N,CCC(=O)c1ccc(C)cc1C,0,1.6720487729462992
5539,NPC102699,"InChI=1S/C8H7NO5/c10-7-2-1-5(4-8(11)12)3-6(7)9(13)14/h1-3,10H,4H2,(H,11,12)",QBHBHOSRLDPIHG-UHFFFAOYSA-N,O=C(O)Cc1ccc(O)c([N+](=O)[O-])c1,0,1.9772119786235312
5570,NPC280073,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3",QQZOPKMRPOGIEB-UHFFFAOYSA-N,CCCCC(C)=O,0,1.7395928172933086
5576,NPC146351,"InChI=1S/C12H16O2/c1-10(2)8-9-14-12(13)11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",MLLAPOCBLWUFAP-UHFFFAOYSA-N,CC(C)CCOC(=O)c1ccccc1,0,1.4750486330294166
5621,NPC208760,"InChI=1S/C10H12O4/c1-6(11)7-4-8(13-2)10(12)9(5-7)14-3/h4-5,12H,1-3H3",OJOBTAOGJIWAGB-UHFFFAOYSA-N,COc1cc(C(C)=O)cc(OC)c1O,0,1.7863071969187487
5629,NPC72831,"InChI=1S/C16H16O4/c1-18-13-10-15(20-3)14(19-2)9-12(13)16(17)11-7-5-4-6-8-11/h4-10H,1-3H3",CWXBRVFPEIGVSF-UHFFFAOYSA-N,COc1cc(OC)c(C(=O)c2ccccc2)cc1OC,0,1.6142800811057239
5645,NPC258219,"InChI=1S/C10H14O/c1-8(2)7-9-3-5-10(11)6-4-9/h3-6,8,11H,7H2,1-2H3",GDEHXPCZWFXRKC-UHFFFAOYSA-N,CC(C)Cc1ccc(O)cc1,0,1.519932643989538
5661,NPC165370,"InChI=1S/C6H7NO/c8-5-6-2-1-3-7-4-6/h1-4,8H,5H2",MVQVNTPHUGQQHK-UHFFFAOYSA-N,OCc1cccnc1,0,1.7515377617530472
5668,NPC273385,"InChI=1S/C13H28/c1-3-5-7-9-11-13-12-10-8-6-4-2/h3-13H2,1-2H3",IIYFAKIEWZDVMP-UHFFFAOYSA-N,CCCCCCCCCCCCC,1,1.144365108313803
5758,NPC19047,"InChI=1S/C23H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23(24)25/h2-22H2,1H3,(H,24,25)",XEZVDURJDFGERA-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,1,1.6647003436575396
5789,NPC34131,"InChI=1S/C18H28O4/c1-14(2)8-6-4-5-7-9-18(20)22-13-15-10-11-16(19)17(12-15)21-3/h10-12,14,19H,4-9,13H2,1-3H3",RBCYRZPENADQGZ-UHFFFAOYSA-N,COc1cc(COC(=O)CCCCCCC(C)C)ccc1O,0,1.9390247443242092
5830,NPC173746,"InChI=1S/C10H12O2/c1-3-4-8-5-6-10(12-2)9(11)7-8/h3,5-7,11H,1,4H2,2H3",NPBVQXIMTZKSBA-UHFFFAOYSA-N,C=CCc1ccc(OC)c(O)c1,0,1.9999205823868582
5867,NPC204120,"InChI=1S/C12H16O3/c1-5-6-9-7-10(13-2)12(15-4)11(8-9)14-3/h5,7-8H,1,6H2,2-4H3",BPLQKQKXWHCZSS-UHFFFAOYSA-N,C=CCc1cc(OC)c(OC)c(OC)c1,0,1.9419807735881562
5906,NPC271437,"InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6,8H,4,7H2",YGCZTXZTJXYWCO-UHFFFAOYSA-N,O=CCCc1ccccc1,0,1.6444184382935507
5933,NPC327250,"InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)",DCICDMMXFIELDF-UHFFFAOYSA-N,CC(C)C(=O)NCC(=O)O,0,1.830886597444744
5944,NPC16649,"InChI=1S/C7H8O2/c1-9-7-4-2-3-6(8)5-7/h2-5,8H,1H3",ASHGTJPOSUFTGB-UHFFFAOYSA-N,COc1cccc(O)c1,0,1.432291391840943
5948,NPC80694,"InChI=1S/C9H10O3/c1-6(10)8-4-3-7(11)5-9(8)12-2/h3-5,11H,1-2H3",XPHIPEXPAGCEBM-UHFFFAOYSA-N,COc1cc(O)ccc1C(C)=O,0,1.7383242537155308
5973,NPC304638,"InChI=1S/C11H12O3/c1-2-14-11(13)8-5-9-3-6-10(12)7-4-9/h3-8,12H,2H2,1H3/b8-5+",ZOQCEVXVQCPESC-VMPITWQZSA-N,CCOC(=O)/C=C/c1ccc(O)cc1,0,1.7993113549229083
5982,NPC53541,"InChI=1S/C14H26O4/c1-3-17-13(15)11-9-7-5-6-8-10-12-14(16)18-4-2/h3-12H2,1-2H3",ONKUXPIBXRRIDU-UHFFFAOYSA-N,CCOC(=O)CCCCCCCCC(=O)OCC,0,1.7695698875303751
6015,NPC72394,"InChI=1S/C29H58O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29(30)31/h2-28H2,1H3,(H,30,31)",IHEJEKZAKSNRLY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,1,1.698389932886947
6027,NPC204820,"InChI=1S/C19H40O/c1-3-5-7-9-11-13-15-17-19(20)18-16-14-12-10-8-6-4-2/h19-20H,3-18H2,1-2H3",ACMBVSPXQQUNOF-UHFFFAOYSA-N,CCCCCCCCCC(O)CCCCCCCCC,1,1.7680504218095372
6053,NPC301585,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)",TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,0,1.63711155227141
6164,NPC154019,"InChI=1S/C12H16O2/c1-2-3-9-12(13)14-10-11-7-5-4-6-8-11/h4-8H,2-3,9-10H2,1H3",YZJCDVRXBOPXSQ-UHFFFAOYSA-N,CCCCC(=O)OCc1ccccc1,0,1.4087425087690626
6271,NPC27323,"InChI=1S/C11H16O/c1-4-11(2,3)9-5-7-10(12)8-6-9/h5-8,12H,4H2,1-3H3",NRZWYNLTFLDQQX-UHFFFAOYSA-N,CCC(C)(C)c1ccc(O)cc1,0,1.8450521383309137
6276,NPC160381,"InChI=1S/C14H11NO2/c1-17-14(16)9-6-7-13-11(8-9)10-4-2-3-5-12(10)15-13/h2-8,15H,1H3",LZXXHWWSVRIDGR-UHFFFAOYSA-N,COC(=O)c1ccc2[nH]c3ccccc3c2c1,0,1.7196637560948727
6280,NPC65916,"InChI=1S/C12H24O2/c1-3-4-5-6-7-8-9-10-11-12(13)14-2/h3-11H2,1-2H3",XPQPWPZFBULGKT-UHFFFAOYSA-N,CCCCCCCCCCC(=O)OC,0,1.6151646093607788
6322,NPC76938,"InChI=1S/C22H30O/c23-22-18-12-17-21(19-22)16-9-6-4-2-1-3-5-8-13-20-14-10-7-11-15-20/h7,10-12,14-15,17-19,23H,1-6,8-9,13,16H2",RZNASAROZKRKEJ-UHFFFAOYSA-N,Oc1cccc(CCCCCCCCCCc2ccccc2)c1,1,1.7227282345122958
6392,NPC320795,"InChI=1S/C14H10O2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8,15-16H",PCFMUWBCZZUMRX-UHFFFAOYSA-N,Oc1c2ccccc2c(O)c2ccccc12,0,1.5982836292027844
6512,NPC79618,"InChI=1S/C16H13N/c1-2-9-14(10-3-1)17-16-12-6-8-13-7-4-5-11-15(13)16/h1-12,17H",XQVWYOYUZDUNRW-UHFFFAOYSA-N,c1ccc(Nc2cccc3ccccc23)cc1,0,1.3753425999401045
6523,NPC149436,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,0,1.5527732132580638
6537,NPC236189,"InChI=1S/C11H8O3/c12-10-8-4-2-1-3-7(8)5-6-9(10)11(13)14/h1-6,12H,(H,13,14)",SJJCQDRGABAVBB-UHFFFAOYSA-N,O=C(O)c1ccc2ccccc2c1O,0,1.6269480413134385
6677,NPC70436,"InChI=1S/C9H12O/c1-6-4-7(2)9(10)8(3)5-6/h4-5,10H,1-3H3",BPRYUXCVCCNUFE-UHFFFAOYSA-N,Cc1cc(C)c(O)c(C)c1,0,1.6798587157879403
6770,NPC481350,"InChI=1S/C8H10ClNO/c9-7-5-6(3-4-10)1-2-8(7)11/h1-2,5,11H,3-4,10H2",VATRCWZBGYJZOX-UHFFFAOYSA-N,NCCc1ccc(O)c(Cl)c1,0,1.8999680286049205
6801,NPC194109,"InChI=1S/C16H14O5/c1-18-9-4-5-10-11-7-14(19-2)15(20-3)8-12(11)16(17)21-13(10)6-9/h4-8H,1-3H3",CESWUYPTJUTSCP-UHFFFAOYSA-N,COc1ccc2c(c1)oc(=O)c1cc(OC)c(OC)cc12,0,1.9505810389458595
6808,NPC123290,"InChI=1S/C15H14O2/c1-17-15-10-13(9-14(16)11-15)8-7-12-5-3-2-4-6-12/h2-11,16H,1H3",JVIXPWIEOVZVJC-UHFFFAOYSA-N,COc1cc(O)cc(C=Cc2ccccc2)c1,0,1.843405985294245
6845,NPC135433,"InChI=1S/C12H12/c1-9-6-7-12-10(2)4-3-5-11(12)8-9/h3-8H,1-2H3",CBMXCNPQDUJNHT-UHFFFAOYSA-N,Cc1ccc2c(C)cccc2c1,0,1.527965543308289
6896,NPC318429,"InChI=1S/C8H10O2/c9-6-7-10-8-4-2-1-3-5-8/h1-5,9H,6-7H2",QCDWFXQBSFUVSP-UHFFFAOYSA-N,OCCOc1ccccc1,0,1.3198693666755137
6924,NPC172307,"InChI=1S/C16H32O2/c1-15(2)13-11-9-7-5-3-4-6-8-10-12-14-16(17)18/h15H,3-14H2,1-2H3,(H,17,18)",ZONJATNKKGGVSU-UHFFFAOYSA-N,CC(C)CCCCCCCCCCCCC(=O)O,1,1.777049579838069
6938,NPC266116,"InChI=1S/C9H6O3/c10-7-5-6-3-1-2-4-8(6)12-9(7)11/h1-5,10H",MJKVTPMWOKAVMS-UHFFFAOYSA-N,O=c1oc2ccccc2cc1O,0,1.9553718781499185
6951,NPC246321,"InChI=1S/C18H34O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(19)4-2/h4H,2-3,5-17H2,1H3",GOZDOXXUTWHSKU-UHFFFAOYSA-N,C=CC(=O)OCCCCCCCCCCCCCCC,1,1.9918259168489278
6980,NPC152804,"InChI=1S/C14H18O3/c1-9(2)7-13(16)12-8-11(10(3)15)5-6-14(12)17-4/h5-6,8-9H,7H2,1-4H3",BVWCFOXBDSMXEP-UHFFFAOYSA-N,COc1ccc(C(C)=O)cc1C(=O)CC(C)C,0,1.8811373510713256
6992,NPC126367,"InChI=1S/C15H12O3/c16-13-7-5-12(6-8-13)15(18)9-4-11-2-1-3-14(17)10-11/h1-10,16-17H/b9-4+",CSCFYIQZNHRESD-RUDMXATFSA-N,O=C(/C=C/c1cccc(O)c1)c1ccc(O)cc1,0,1.881494159023589
7180,NPC307851,"InChI=1S/C16H17NO3/c1-17(19-2)16(18)14-10-6-7-11-15(14)20-12-13-8-4-3-5-9-13/h3-11H,12H2,1-2H3",ACWZSORVJMNLCV-UHFFFAOYSA-N,CON(C)C(=O)c1ccccc1OCc1ccccc1,0,1.7749174148246354
7223,NPC93084,"InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3",MQIUGAXCHLFZKX-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,1,1.9540553294674403
7239,NPC298796,"InChI=1S/C11H10O4/c1-13-7-5-9(14-2)8-3-4-11(12)15-10(8)6-7/h3-6H,1-2H3",NXJCRELRQHZBQA-UHFFFAOYSA-N,COc1cc(OC)c2ccc(=O)oc2c1,0,1.938733118803917
7265,NPC26551,"InChI=1S/C11H12O3/c1-13-10-6-5-9(4-3-7-12)8-11(10)14-2/h3-8H,1-2H3",KNUFNLWDGZQKKJ-UHFFFAOYSA-N,COc1ccc(C=CC=O)cc1OC,0,1.9768794022601845
7310,NPC233599,"InChI=1S/C16H18O2/c1-17-15-10-8-13(9-11-15)6-7-14-4-3-5-16(12-14)18-2/h3-5,8-12H,6-7H2,1-2H3",RISOXQXSFOVFBL-UHFFFAOYSA-N,COc1ccc(CCc2cccc(OC)c2)cc1,0,1.4242464910806714
7323,NPC225060,"InChI=1S/C11H14O2/c1-9(2)8-13-11(12)10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",KYZHGEFMXZOSJN-UHFFFAOYSA-N,CC(C)COC(=O)c1ccccc1,0,1.429374365393441
7454,NPC208208,"InChI=1S/C9H18O2/c1-4-5-6-7-9(10)11-8(2)3/h8H,4-7H2,1-3H3",JSHDAORXSNJOBA-UHFFFAOYSA-N,CCCCCC(=O)OC(C)C,0,1.711119699692457
7464,NPC7097,"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3",PETRWTHZSKVLRE-UHFFFAOYSA-N,COc1cc(C)ccc1O,0,1.4644385974447438
7480,NPC321956,"InChI=1S/C10H14O/c1-3-4-9-5-7-10(11-2)8-6-9/h5-8H,3-4H2,1-2H3",KBHWKXNXTURZCD-UHFFFAOYSA-N,CCCc1ccc(OC)cc1,0,1.2216013288530618
7516,NPC120066,"InChI=1S/C8H6O3/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-4H,5H2",SATCULPHIDQDRE-UHFFFAOYSA-N,O=Cc1ccc2c(c1)OCO2,0,1.9841287016818452
7588,NPC89950,"InChI=1S/C12H14O2/c1-10(2)14-12(13)9-8-11-6-4-3-5-7-11/h3-10H,1-2H3/b9-8+",RGACABDFLVLVCT-CMDGGOBGSA-N,CC(C)OC(=O)/C=C/c1ccccc1,0,1.7666521833252737
7623,NPC201622,"InChI=1S/C13H26O2/c1-3-4-5-6-7-8-9-10-11-12-13(14)15-2/h3-12H2,1-2H3",UQDUPQYQJKYHQI-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OC,0,1.6391913605621582
7657,NPC188693,"InChI=1S/C14H26/c1-2-7-13(8-3-1)11-6-12-14-9-4-5-10-14/h13-14H,1-12H2",CPBZARXQRZTYGI-UHFFFAOYSA-N,C1CCC(CCCC2CCCC2)CC1,0,1.8945728933844457
7679,NPC251854,"InChI=1S/C22H34O4/c1-3-5-7-9-13-17-25-21(23)19-15-11-12-16-20(19)22(24)26-18-14-10-8-6-4-2/h11-12,15-16H,3-10,13-14,17-18H2,1-2H3",JQCXWCOOWVGKMT-UHFFFAOYSA-N,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,1,1.918576682810853
7697,NPC311000,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,0,1.9644153541602876
7717,NPC307,"InChI=1S/C10H12O/c1-7-4-5-10(9(3)11)6-8(7)2/h4-6H,1-3H3",WPRAXAOJIODQJR-UHFFFAOYSA-N,CC(=O)c1ccc(C)c(C)c1,0,1.3897361453157977
7742,NPC316838,"InChI=1S/C5H8O2/c1-7-5(6)4-2-3-4/h4H,2-3H2,1H3",PKAHQJNJPDVTDP-UHFFFAOYSA-N,COC(=O)C1CC1,0,1.7031620480625413
7809,NPC324576,"InChI=1S/C14H10O/c15-13-7-3-5-11-9-8-10-4-1-2-6-12(10)14(11)13/h1-9,15H",SIMYIUXARJLHEA-UHFFFAOYSA-N,Oc1cccc2ccc3ccccc3c12,0,1.6821439579647564
7837,NPC474691,"InChI=1S/C12H16O3/c1-8(2)12(13)9-5-6-10(14-3)11(7-9)15-4/h5-8H,1-4H3",FGVRUUHJVIWSEN-UHFFFAOYSA-N,COc1ccc(C(=O)C(C)C)cc1OC,0,1.6547254264962241
7923,NPC288923,"InChI=1S/C6H6O3/c7-4-1-2-5(8)6(9)3-4/h1-3,7-9H",GGNQRNBDZQJCCN-UHFFFAOYSA-N,Oc1ccc(O)c(O)c1,0,1.8430818533794024
7949,NPC182428,"InChI=1S/C17H14O4/c1-19-12-5-3-11(4-6-12)15-10-21-16-9-13(20-2)7-8-14(16)17(15)18/h3-10H,1-2H3",LPNBCGIVZXHHHO-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,0,1.8526797742783252
7962,NPC297358,"InChI=1S/C15H18/c1-10(2)13-7-5-11(3)14-8-6-12(4)15(14)9-13/h5-10H,1-4H3",FWKQNCXZGNBPFD-UHFFFAOYSA-N,Cc1ccc(C(C)C)cc2c(C)ccc1-2,0,1.7352813364399395
8031,NPC29601,"InChI=1S/C7H9NO/c8-5-6-1-3-7(9)4-2-6/h1-4,9H,5,8H2",RQJDUEKERVZLLU-UHFFFAOYSA-N,NCc1ccc(O)cc1,0,1.5962353918409402
8178,NPC324624,"InChI=1S/C8H7BrO/c9-6-8(10)7-4-2-1-3-5-7/h1-5H,6H2",LIGACIXOYTUXAW-UHFFFAOYSA-N,O=C(CBr)c1ccccc1,0,1.609525960082106
8208,NPC42403,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-10-11(2)12/h3-10H2,1-2H3",KYWIYKKSMDLRDC-UHFFFAOYSA-N,CCCCCCCCCC(C)=O,0,1.6713849180511957
8300,NPC278711,"InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",TVMXDCGIABBOFY-UHFFFAOYSA-N,CCCCCCCC,0,1.304762875769466
8322,NPC324126,"InChI=1S/C15H28O2/c16-15(17)13-7-5-3-1-2-4-6-10-14-11-8-9-12-14/h14H,1-13H2,(H,16,17)",XMKHJDJISUCUGF-UHFFFAOYSA-N,O=C(O)CCCCCCCCCC1CCCC1,0,1.8153802396113559
