ID,scaffold_smiles,mean_shap,effect,tsne_x,tsne_y
Train: Pos 195,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.001621447,positive,22.225227,-9.497786
Train: Pos 196,O=C(NN=Cc1ccco1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.001621224,positive,-11.818785,-51.405273
Train: Pos 197,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,0.001619577,positive,-13.586175,18.663998
Train: Pos 198,c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.001619272,positive,8.610333,29.890396
Train: Pos 199,O=C1C=CC2C(CCC3C4=CCC(c5ccoc5)C4CCC32)C1,0.001618948,positive,15.878778,30.93234
Train: Pos 200,c1cc(Sc2ccncn2)ncn1,0.001618875,positive,-19.022848,-1.3198543
Train: Pos 201,O=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)OC(=O)C4OC423)C1,0.001618829,positive,13.375018,19.653095
Train: Pos 202,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCCOc1ccccc1,0.001615727,positive,30.35835,-46.79161
Train: Pos 203,O=c1c(OCC2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.001615533,positive,25.083199,28.105234
Train: Pos 204,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nncn3c2)c2ccccc21,0.001612677,positive,68.77909,-2.2810245
Train: Pos 205,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,0.001611034,positive,-17.590317,17.303936
Train: Pos 206,O=C1C=C2C(CCC3C4CCCC=C4C(=O)CC23)C1,0.001610316,positive,12.699836,24.493286
Train: Pos 207,O=c1cc(-c2ccccc2)oc2c(NS(=O)(=O)c3cccs3)cccc12,0.001608602,positive,-14.644514,-17.31368
Train: Pos 208,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccccc1OCC1CC1,0.001607388,positive,62.52085,-15.296762
Train: Pos 209,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCc2ccccc2)c1,0.001603196,positive,62.271023,-16.04413
Train: Pos 210,O=C1CCCO1,0.001603175,positive,2.8773284,18.17948
Train: Pos 211,O=C1CCC2=C(CCc3c2cccc3-c2cccc3c2ccc2ccccc23)C1,0.001598303,positive,-12.354352,11.075869
Train: Pos 212,O=C(NCC1CCNC(=O)c2cc(NS(=O)(=O)c3cnoc3)ccc2OCCCCCO1)Nc1cccc2ccccc12,0.001598154,positive,52.04057,-23.308256
Train: Pos 213,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,0.001597975,positive,5.9205303,17.543488
Train: Pos 214,O=C1OC23CCC4C5CCCCC5CCC4C2CCC12CCCCC23,0.001596717,positive,10.721239,29.624146
Train: Pos 215,O=C1C=CC2C(=CCC3C4CCCC4CCC23)C1,0.001595216,positive,4.636215,35.298717
Train: Pos 216,N=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)N=C2SC=CN12,0.001593399,positive,-36.972206,17.73138
Train: Pos 217,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(Oc2ccccc2)c1,0.001593262,positive,62.49854,-16.071802
Train: Pos 218,C=C1CCC2CCC3C(=CCC4C5CCCCC5CCC34)C2C1,0.001592096,positive,13.881789,35.028744
Train: Pos 219,O=C1CCCC2CCC3C4=CCC5CCCCC5C4CCC3C12,0.001591869,positive,14.66744,41.79409
Train: Pos 220,c1ccc2c(c1)CCCO2,0.001591401,positive,6.5391197,14.891333
Train: Pos 221,O=C1NC(=S)NC(=O)C1=Cc1c[nH]nc1-c1cc2ccccc2oc1=O,0.001590029,positive,-37.085545,24.17402
Train: Pos 222,O=C(C=CC=Cc1ccccc1)OC1CC23OC4(c5ccccc5)OC1C(O4)C2C1OC1CC1C(=O)C=CC13,0.001588951,positive,20.167717,-10.257739
Train: Pos 223,O=C(Cc1ccccc1)Nc1ccc(OC2CCCCC2)cc1,0.001587787,positive,20.848223,-39.889725
Train: Pos 224,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)Nc1ccccc1,0.001587408,positive,30.307484,-47.38722
Train: Pos 225,O=C1C(=Cc2ccccc2)SC(=S)N1c1cccnc1,0.001586773,positive,34.575676,0.6379568
Train: Pos 226,c1ccc(C(Cc2cc[nH+]cc2)c2cccc(OC3CCCC3)c2)cc1,0.001586317,positive,52.155144,22.53857
Train: Pos 227,O=C(Nc1ccccc1N1CCC1=O)c1cccc(-c2ccc3ncncc3c2)c1,0.00158214,positive,-9.93709,-63.43368
Train: Pos 228,O=C(CCCc1nccc2c1[nH]c1ccccc12)c1nccc2c1[nH]c1ccccc12,0.001581947,positive,-9.570897,13.578101
Train: Pos 229,C=C1CCCCC1CC=C1CCOC1=O,0.001581027,positive,1.1586516,21.706663
Train: Pos 230,O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3,0.00157702,positive,6.779054,28.576946
Train: Pos 231,O=C(C=Cc1ccc(C2CC2)o1)Nc1ccccc1,0.001575096,positive,-0.061793875,-26.152441
Train: Pos 232,c1ccc(COc2cccc(C(Cc3ccncc3)c3cccc(OC4CCCC4)c3)c2)cc1,0.001572207,positive,53.228214,23.599623
Train: Pos 233,O=C(C=Cc1ccccc1)NC(=S)NNC(=O)c1conc1-c1ccccc1,0.001572136,positive,-25.584396,-48.8235
Train: Pos 234,c1ccc(-c2ccc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2)cc1,0.001571435,positive,-32.53879,31.05304
Train: Pos 235,O=C1CCCC2CCC3CCCCC3C12,0.00156942,positive,8.751743,28.114756
Train: Pos 236,O=C(NN=Cc1ccc(OS(=O)(=O)c2ccccc2)cc1)c1cc[nH]n1,0.001566381,positive,-1.2785434,-6.682489
Train: Pos 237,C=C1CC2OC(=O)CC2CC2CCCC12,0.001565854,positive,0.18556486,43.307816
Train: Pos 238,c1ccc(C2OCC3C(c4ccc(OC5CCCCO5)cc4)OCC23)cc1,0.00156376,positive,26.13869,21.835691
Train: Pos 239,O=C(C=Cc1ccccc1)NCc1ccccc1,0.001563115,positive,22.709908,-12.933628
Train: Pos 240,c1ccc2oc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2c1,0.001558218,positive,-32.281723,31.450787
Train: Pos 241,O=C1CC2C=CC3C4CCCC4CC(=O)C3C2CC1=O,0.00155651,positive,6.1790643,22.52649
Train: Pos 242,O=C1OC2CC3OC4CC5C6CCCCC6CCC5C5CCC1(C2)C3C45,0.001551128,positive,12.056719,30.657362
Train: Pos 243,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.001549998,positive,70.49324,-3.9228196
Train: Pos 244,O=C(C=Cc1ccc(N2CCCCC2)o1)Nc1ccccc1,0.001547479,positive,-0.18151365,-26.051813
Train: Pos 245,O=C1C=CC2C(=CCC3C2CCC2C3CC3OC(c4ccccc4)OC32)C1,0.00154738,positive,3.9452648,36.817993
Train: Pos 246,O=C1CC2CC3C(=O)CCC3CCC2O1,0.001547255,positive,1.5197574,40.343864
Train: Pos 247,O=C1NC(=S)SC1=Cc1cccc(N=Nc2ccccc2)c1,0.001546427,positive,-8.498347,19.7316
Train: Pos 248,O=C1OC2COC3COC(=O)c4ccccc4-c4ccc5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21,0.001546311,positive,2.5990896,10.682934
Train: Pos 249,O=C1CC(c2ccc3c(c2)C=CCO3)Oc2ccccc21,0.00154582,positive,20.535452,19.93432
Train: Pos 250,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCC2CC2)c1,0.001544253,positive,62.392418,-15.9284935
Train: Pos 251,C1=CC2CC3(C=CCC3C1)CCC1CC21,0.001543945,positive,8.310234,21.225552
Train: Pos 252,c1ccc(Oc2cccc(OC3CCCC4CCCCC43)c2)cc1,0.001543274,positive,19.087193,48.49002
Train: Pos 253,c1nc(Sc2nnn[nH]2)c2ccsc2n1,0.001543221,positive,-30.665995,28.273956
Train: Pos 254,O=C1NC(=NN=C2CC3CCC2C3)SC1=Cc1ccccc1,0.001542453,positive,24.824856,8.732963
Train: Pos 255,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(OCc2ccccc2)cc1,0.001538379,positive,61.838173,-15.716922
Train: Pos 256,O=C1C(=Cc2ccccc2)SC(=S)N1c1c[nH]n(-c2ccccc2)c1=O,0.001538183,positive,35.011982,0.46508363
Train: Pos 257,O=C(C=Cc1ccccc1)OCCc1ccccc1,0.001537554,positive,24.996387,-8.044968
Train: Pos 258,O=C(CCCN1C(=O)C(=Cc2ccccc2)SC1=S)Nc1ccccc1,0.001537327,positive,41.044262,-0.47140265
Train: Pos 259,S=c1[nH]nc(-c2cccs2)n1N=Cc1cn(-c2ccccc2)nc1-c1ccccc1,0.001533005,positive,-43.042385,25.235178
Train: Pos 260,O=C(Nc1ccnn1-c1cnn(CCN2CCCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001532321,positive,73.18873,-2.6677303
Train: Pos 261,O=C1CC=CC2CC3OC4CC(c5ccoc5)C=C4C3CC12,0.001530034,positive,21.042988,27.795628
Train: Pos 262,O=c1c2ccccc2oc2ccccc12,0.001528453,positive,-14.215921,18.161291
Train: Pos 263,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.001527489,positive,69.945946,-3.3612084
Train: Pos 264,O=C1NC(=S)SC1=Cc1ccc(OCc2ccccn2)cc1,0.001527353,positive,-9.20172,20.235312
Train: Pos 265,O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,0.001522998,positive,16.960552,5.201898
Train: Pos 266,O=C1C=CC(CCC2CCC3C4=CCC5CCCCC5C4CCC23)O1,0.001522811,positive,15.901847,40.43114
Train: Pos 267,O=C1NC(=S)OC1=Cc1ccccc1,0.001522549,positive,17.96266,3.5790806
Train: Pos 268,O=C(C=Cc1ccccc1)OC1CC2CCC1C2,0.001519327,positive,25.924454,-6.742025
Train: Pos 269,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCc1ccccc1,0.001516916,positive,30.322823,-47.23882
Train: Pos 270,O=C(Nc1ccnn1-c1cccc(CN2CCCCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001513426,positive,71.73948,-3.4824202
Train: Pos 271,O=C(NCC1CCNC(=O)c2cc(-c3ccccc3)cnc2O1)Nc1cnoc1,0.001510964,positive,-7.8173094,-0.9370197
Train: Pos 272,C1CC2CCC34OC3(CC3OC35CCCCC54)C2C1,0.00151016,positive,5.08337,22.149452
Train: Pos 273,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(C4CCCC4)n3c2)c2ccccc21,0.001508291,positive,69.93318,-3.327202
Train: Pos 274,O=C(C=Cc1cn(CC(=O)NCc2ccco2)c2ccccc12)Nc1ccccc1,0.001504562,positive,26.075651,-27.688124
Train: Pos 275,O=C(NC1CCNCC1)c1ccc(-c2cc[nH]c(=O)c2)nc1,0.001504404,positive,20.249613,55.77473
Train: Pos 276,O=C(Nc1ccnn1-c1cnn(CCN2CCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001502935,positive,73.02261,-2.6912942
Train: Pos 277,c1cc(OC2CCCC2)cc(C(Cc2ccncc2)c2ccsc2)c1,0.001497515,positive,52.761166,23.49506
Train: Pos 278,O=C(NN=Cc1ccccc1)c1cc(-c2ccco2)nc2ccccc12,0.001497251,positive,-47.237904,-36.04473
Train: Pos 279,O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,0.00149661,positive,-21.648968,23.28787
Train: Pos 280,O=C(C=CCCc1ccccc1)CCc1ccccc1,0.001493941,positive,20.007523,-11.664493
Train: Pos 281,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)c2ccccc21,0.001493635,positive,-36.89914,18.35748
Train: Pos 282,O=C1C=CCC(CC2=CCC3C2CCC2C3CCC3C=CCC(=O)C32)O1,0.001492934,positive,-4.770693,39.779022
Train: Pos 283,O=S(=O)(NCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)ccn1)c1ccccc1,0.001491781,positive,-48.646175,-2.0777385
Train: Pos 284,O=S(=O)(NCCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)ccn1)c1ccccc1,0.001491781,positive,-48.645023,-2.0780473
Train: Pos 285,O=C1C=CC2C(C1)CC(=O)C1=CCCCC12,0.001489179,positive,11.396229,24.188457
Train: Pos 286,O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,0.00148817,positive,-44.140347,22.287613
Train: Pos 287,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)ccn1,0.001488017,positive,0.50832367,69.607285
Train: Pos 288,O=C1C=CC2=CC3CCCC3CCCC12,0.001487377,positive,0.35717323,25.98623
Train: Pos 289,O=C1CCC23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.00148474,positive,5.162061,15.4741745
Train: Pos 290,O=C1NC(=O)C(c2ccccc2)C1=Cc1ccc2c(c1)OCC2,0.001484595,positive,18.607494,22.327711
Train: Pos 291,O=C(Nc1ccnn1-c1ccccn1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001484422,positive,71.84579,-1.9492229
Train: Pos 292,O=C(Nc1ccnn1-c1ccc(CN2CCNCC2)cc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.00148226,positive,71.81133,-3.0855427
Train: Pos 293,O=C(Nc1cccc2c(=O)cc(-c3ccccc3)oc12)c1ccccc1,0.00148167,positive,-14.630525,-17.351341
Train: Pos 294,O=C(C=Cc1ccccc1)c1ccco1,0.001479707,positive,20.490822,-5.5817895
Train: Pos 295,O=c1oc2ccccc2c2oc3ccccc3c12,0.001479151,positive,-12.415354,18.322895
Train: Pos 296,C=C1C(=O)OC2C1CCCC13OC1C1OC1C23,0.00147803,positive,0.019125337,31.720428
Train: Pos 297,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccccc1,0.001476318,positive,62.23472,-15.745101
Train: Pos 298,O=C(OCC1CC(OC(=O)c2ccccc2)CC(OC(=O)c2ccccc2)O1)c1ccccc1,0.001475302,positive,15.382301,-17.197048
Train: Pos 299,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCC(CNCC1CCCCC1)O2,0.001473096,positive,21.691807,-52.95691
Train: Pos 300,O=C1NCCC(CNCc2ccccc2)OCCCCCOc2ccc(NS(=O)(=O)c3cccs3)cc21,0.001472574,positive,51.453197,-22.93207
Train: Pos 301,O=C1C(=Cc2ccccc2)SC(=S)N1Cc1ccccc1,0.001471408,positive,38.51389,1.4044318
Train: Pos 302,O=C1C=CC=C2CC3CCC45COC(C6CC=CC(=O)O6)C4CCC5C3CC2O1,0.001470796,positive,-4.014974,37.439003
Train: Pos 303,O=C1C(=Cc2ccccc2)SC(=S)N1NS(=O)(=O)c1ccccc1,0.001470123,positive,36.9311,-1.4999034
Train: Pos 304,O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,0.001469729,positive,-20.340519,21.010004
Train: Pos 305,C1CCC2CCC3C(=C2C1)CCC1C2CCCCC2CCC31,0.001469573,positive,9.921953,31.54586
Train: Pos 306,O=C(C1CCCCC1)N1CC(c2ccc(C#Cc3ccccc3)cc2)C1,0.001469343,positive,54.4378,-0.4908515
Train: Pos 307,O=C(Nc1ccc(OC2CCNCC2)cc1)c1cccc(-c2ccc3ncncc3c2)c1,0.00146907,positive,-8.675913,-63.31701
Train: Pos 308,O=C(C=Cc1ccccc1)NC1CCCCC1,0.001463075,positive,24.661827,-11.270431
Train: Pos 309,O=S(=O)(Nc1ccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1)c1ccccc1,0.001460825,positive,53.45455,22.53561
Train: Pos 310,O=C(C=Cc1ccccc1)NNc1ccccc1,0.001459637,positive,23.32269,-10.9530945
Train: Pos 311,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(OCC2CC2)cc1,0.001458776,positive,61.943493,-15.636776
Train: Pos 312,O=C(Cc1ccccc1)Cc1ccccc1,0.001457407,positive,10.127267,-10.101796
Train: Pos 313,O=C1CCC2=CC3CCC4(CCCO4)C3CCC=C12,0.001456395,positive,0.5848769,24.500687
Train: Pos 314,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001454869,positive,71.672806,-3.5640206
Train: Pos 315,O=C(C=Cc1ccccc1)OC=Cc1ccccc1,0.001453289,positive,24.019936,-7.8686385
Train: Pos 316,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc2ccccc2c1,0.00145242,positive,15.825294,4.028475
Train: Pos 317,C=C1C(=O)CC2C1CCC1C3CCC(=O)CC3=CCC21,0.001450319,positive,7.0801167,35.809048
Train: Pos 318,O=c1c(-c2ccccc2)coc2ccccc12,0.00145003,positive,-22.025534,25.215046
Train: Pos 319,O=C1ON=C(c2ccccc2)C1=Cc1ccc(-c2ccccc2)o1,0.00144623,positive,-37.68222,18.247688
Train: Pos 320,O=C1C(=Cc2ccccc2)SC(=S)N1N=Cc1ccccc1,0.001444935,positive,37.29539,-0.21031472
Train: Pos 321,O=C(C=Cc1ccccc1)N=CC(=O)NNc1c[nH]c2ccccc12,0.001442948,positive,-2.025607,-22.080067
Train: Pos 322,O=C1CCC2C(CCC3C4CCC5CCCCC5C4=CC(=O)C23)C1,0.001441104,positive,17.289143,36.623486
Train: Pos 323,C1CC2CCC34CC35CCCCC5CCC4C2C1,0.001440197,positive,15.108167,26.04346
Train: Pos 324,O=C(NCC1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)Nc1ccccc1,0.001435387,positive,49.84911,-11.295993
Train: Pos 325,N=C1C=C2CCC3C4CCCC4CCC3C2CC1,0.001434974,positive,7.3851967,38.400055
Train: Pos 326,C=C1C(=O)C23CC4C5C6CCCC57C(C2CC1CC37)N4C6,0.001434369,positive,2.6932273,21.647226
Train: Pos 327,O=C(NN=Cc1ccccc1)c1ccccc1,0.001434223,positive,-31.796247,-35.98222
Train: Pos 328,S=c1c(C=Nc2ccccc2)c[nH]n1-c1ccccc1,0.001433453,positive,-17.525633,-11.252927
Train: Pos 329,O=C(C=Cc1ccccc1)c1ccc(NC(=O)c2cccs2)cc1,0.001432917,positive,19.026346,-9.197852
Train: Pos 330,O=S(=O)(c1ccccc1)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,0.001431866,positive,39.983673,-11.337213
Train: Pos 331,O=C1NC(=S)SC1=Cc1cn(-c2ccccc2)nc1-c1ccco1,0.001431486,positive,-42.43478,23.388802
Train: Pos 332,O=C(Cn1ncccc1=O)Nc1ccccc1,0.001429314,positive,19.07452,-25.515839
Train: Pos 333,c1ccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,0.001426087,positive,52.647026,23.001614
Train: Pos 334,C1CC2CCC34CCC(CCC3CC2C1)C4,0.001423647,positive,4.0975657,20.344328
Train: Pos 335,c1cc(-c2cc3c(o2)CCNC3)nc(Nc2ccc(OCCN3CCCC3)cc2)n1,0.001423131,positive,-44.407852,35.489777
Train: Pos 336,O=C1OCC2=C1CCC1C2CC2OC23CCCC2OC213,0.001423071,positive,2.8600104,18.709358
Train: Pos 337,c1cc(OC2CCCC2)cc(C(Cc2ccncc2)c2ccncc2)c1,0.001422277,positive,52.759136,23.222069
Train: Pos 338,O=C(C=Cc1cccc(NC(=O)c2ccccc2)c1)NCCc1ccccc1,0.001420411,positive,23.405853,-13.943787
Train: Pos 339,O=C1NCCC(CNCc2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,0.00141708,positive,49.434093,-11.555055
Train: Pos 340,O=C1NCCC(CNC(=O)C2CCCCC2)OCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,0.001413666,positive,51.917755,-22.98591
Train: Pos 341,O=C(NCC1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccccc1,0.001413415,positive,49.83125,-11.295379
Train: Pos 342,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cc(C(=O)NCCC4CCCN4)cc(C(=O)NC4CC4)c3)c2)n[nH]c1=O,0.001411371,positive,-15.451562,-27.184666
Train: Pos 343,O=C(C=Cc1cn(CCOc2ccccc2)c2ccccc12)NCc1ccco1,0.001411069,positive,26.083061,-27.65374
Train: Pos 344,C=C1C(=O)OC2C1CCCC13C=CC(C21)C1(C3)C(=O)OC2C3CCC4OC43CCCC21,0.001411009,positive,-0.91846955,32.048107
Train: Pos 345,O=C(C=Cc1ccco1)c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,0.001407632,positive,26.571375,-21.200348
Train: Pos 346,O=C(C=Cc1ccccc1)OCCOC(=O)C=Cc1ccccc1,0.001406481,positive,24.874966,-7.9125156
Train: Pos 347,c1ccc(OC2CCCCO2)cc1,0.001406266,positive,24.453806,23.726883
Train: Pos 348,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(N4CCNCC4)n3c2)c2ccccc21,0.001402341,positive,71.0586,-2.6310022
Train: Pos 349,O=C(Nc1ccccc1)N1CCCCN2CC(c3ccc(C=Cc4ccccc4)cc3)C2C1,0.001400132,positive,52.780197,-5.9567356
Train: Pos 350,C=C1C=CC=CN1C(=Cc1ccco1)C(=O)c1ccccc1,0.001399689,positive,21.888529,-21.698118
Train: Pos 351,C=C1C(=O)C23CCC4CCCCC4C2CCC1C3,0.001398674,positive,4.150518,24.744902
Train: Pos 352,C=C1CCCC2CCCCC12,0.001398185,positive,5.2577724,26.888762
Train: Pos 353,C(=Nc1ccccc1)c1cccc(Cc2ccccc2)c1,0.001397713,positive,-15.175917,-10.747402
Train: Pos 354,O=C(C=Cc1ccc2c(c1)OCCO2)Nc1nccs1,0.001392994,positive,-26.126808,-18.79504
Train: Pos 355,C=c1[nH]ccc(=CNNC(=S)Nc2ccccc2)c1=O,0.001392225,positive,4.476208,-35.254326
Train: Pos 356,O=C(Nc1ccccc1N1CCNC1=O)c1cccc(-c2ccc3ncncc3c2)c1,0.001391631,positive,-9.998146,-63.437973
Train: Pos 357,O=C1NC(=Nc2ccccc2)SC1=Cc1ccccc1,0.001389089,positive,24.690502,8.410367
Train: Pos 358,O=S(=O)(NCCCNc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)ccn1)c1ccccc1,0.001387425,positive,-48.64881,-2.0809982
Train: Pos 359,O=C(OCC12C3OC4CC(O3)C1(OC1CCCCO1)CC42)c1ccccc1,0.001386531,positive,24.286825,22.939232
Train: Pos 360,C=C1CCC2CCCCC2C1CC=C1CCOC1=O,0.001384314,positive,5.2197833,31.477926
Train: Pos 361,S=c1[nH]nc(-c2ccncc2)n1N=CC=Cc1ccccc1,0.001383962,positive,-41.191204,30.035479
Train: Pos 362,O=C1C=CC2OC3(C=CCCO3)C=CC2C1,0.001383647,positive,1.6645932,15.215427
Train: Pos 363,O=C1N=C(c2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)SC1=Cc1ccccc1,0.001383274,positive,-3.124156,-19.366013
Train: Pos 364,O=c1oc2ccccc2cc1-c1ccccc1,0.001382962,positive,-13.208747,3.1613312
Train: Pos 365,O=S(=O)(NCCNc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)ccn1)c1ccccc1,0.001382209,positive,-48.646538,-2.0808127
Train: Pos 366,O=c1oc2c3c(ccc2c2oc4ccccc4c12)OCC3,0.001380574,positive,-12.161316,18.1956
Train: Pos 367,O=C1C=CC2C(CCC3C4=CC(=O)C(c5ccoc5)C4CCC32)C1,0.001379776,positive,16.078327,30.885435
Train: Pos 368,O=C(Nc1cccc2nsnc12)c1ccco1,0.001379312,positive,-18.97394,-42.091595
Train: Pos 369,O=C(C=Cc1cccs1)c1ccccc1,0.001377704,positive,17.00604,-10.9686775
Train: Pos 370,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3ccccc3)c2)n[nH]c1=O,0.001377533,positive,-14.36402,-25.931133
Train: Pos 371,O=C1NCCC(CNCc2ccc(Oc3ccccc3)cc2)OCc2ccccc2-c2ccccc21,0.001375621,positive,46.960022,-12.986756
Train: Pos 372,O=C(c1ccccc1)N1CC(c2ccc(-c3ccccc3)cc2)C1,0.00137514,positive,49.970066,-1.9606729
Train: Pos 373,O=C1NC(=Nc2ccccc2)SC1=CC=Cc1ccco1,0.001374732,positive,-19.401539,35.24481
Train: Pos 374,C1=CC2CCC3C4CCCCC4CCC3C2C1,0.001373809,positive,11.285496,32.064358
Train: Pos 375,C=C1CCC2CC2=CCC(=O)C2CCC(OC(=O)c3ccccc3)C2C1,0.001373433,positive,53.775528,-16.5193
Train: Pos 376,O=C1NC(=O)C(c2ccccc2)C1=Cc1ccc2c(c1)OCCC2,0.001373138,positive,18.607058,22.328957
Train: Pos 377,C=C1CCCC2CC3OC(=O)C(CNCc4ccccc4)C3CC12,0.001373033,positive,-3.0149508,43.076714
Train: Pos 378,c1ccc2c(c1)CCCC21Oc2cccc3cccc(c23)O1,0.00137179,positive,-3.7241192,31.931105
Train: Pos 379,C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1,0.00137117,positive,29.847181,28.266644
Train: Pos 380,O=C(ON=Cc1ccccc1)c1ccccc1,0.00136808,positive,3.8601797,-22.62343
Train: Pos 381,c1cc2c(o1)CC1CC34CCC(OC3CC1C2)O4,0.001366923,positive,11.550734,35.92076
Train: Pos 382,C(=NN=C(c1ccccc1)c1ccccc1)c1ccccc1,0.001365501,positive,-35.82699,-29.585234
Train: Pos 383,O=C1CCC2C(C1)CC(=O)C1=CCCCC12,0.001364791,positive,12.073411,24.703794
Train: Pos 384,O=C(Nc1ccccc1)C(=Cc1ccccc1)c1nc2ccccc2s1,0.001364683,positive,-2.711868,-32.739605
Train: Pos 385,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)ccc1CN1CCOCC1,0.001362801,positive,1.1163297,70.541115
Train: Pos 386,O=C1C=CC(C(=O)C=Cc2ccc3c(c2)OCO3)C(=O)C1,0.001362611,positive,15.913259,-6.996769
Train: Pos 387,C(=NNc1ccccc1)c1cn(-c2ccccc2)nc1-c1cccs1,0.001362355,positive,-34.13804,-23.758224
Train: Pos 388,C=C1CCCC2CC3OC(=O)C=C3CC12,0.001360771,positive,4.439955,29.306133
Train: Pos 389,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)NCCCOc1ccccc1,0.001360696,positive,33.157036,-43.201267
Train: Pos 390,c1ccc(-c2cncnc2-c2ccccc2)cc1,0.001360522,positive,-7.5758486,-2.9194477
Train: Pos 391,O=C(Nc1ccc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)cc1)N1CCOCC1,0.001359749,positive,-0.008816534,70.61041
Train: Pos 392,C=C1CCCC2CC3OC(=O)C(CN4CCCCC4)C3CC12,0.001359587,positive,-2.9604628,43.029625
Train: Pos 393,C(=NNc1nc2ccccc2s1)c1ccccc1,0.001359214,positive,-39.9399,-10.117943
