ID,scaffold_smiles,mean_shap,effect,umap_x,umap_y
Train: Pos 753,c1ccc(-c2cnc(N3CC(c4ccccc4-c4ccccc4)C3)s2)cc1,0.001073757,positive,-2.2121346,-8.497469
Train: Pos 754,O=C1NCCC12CCN(c1ccnc(Nc3ccc(N4C5CCC4COC5)cc3)n1)CC2,0.001073251,positive,-4.605356,-5.5102644
Train: Pos 755,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CN4CCOCC4)cc3)ncc12,0.00107309,positive,1.4175172,-12.147336
Train: Pos 756,O=C1Cc2cc(NS(=O)(=O)c3cnoc3)ccc2OC(CNCc2ccc(Oc3ccccc3)cc2)CCN1,0.001072272,positive,-1.7322992,-5.372876
Train: Pos 757,O=C1C=CC(CCC=CCCC=CCCC2=CC(=O)OC2)CC1,0.001070881,positive,-4.7859697,-7.3191757
Train: Pos 758,O=C1c2ccc(Nc3ccccc3)cc2CCc2ccc(OCC3COCO3)cc21,0.001070272,positive,-6.9398236,-9.475121
Train: Pos 759,C(=Cc1cccn2nccc12)c1ccncc1,0.001069896,positive,-4.3559194,-8.472601
Train: Pos 760,O=C(Cc1ccncc1)c1ccccc1OCCc1ccccc1,0.001069702,positive,-0.21594083,-8.440735
Train: Pos 761,O=C(Nc1ccccc1)c1nn(-c2ccccc2)c(=O)c2[nH]c3ccccc3c12,0.001068632,positive,0.026135108,-6.314044
Train: Pos 762,C(=Cc1ccco1)c1nc2ccccc2[nH]1,0.001068392,positive,-2.1743064,-9.869074
Train: Pos 763,c1cc(CCn2ccnc2)cc(OC2Cc3ccccc3C2)c1,0.001067838,positive,-5.4724684,-7.293338
Train: Pos 764,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccoc1,0.001067515,positive,-7.2736373,-9.78368
Train: Pos 765,O=C(Nc1ccccn1)n1ccc(=O)o1,0.001067424,positive,-2.103881,-6.291528
Train: Pos 766,c1ccc(Cc2nc3cc(-c4nccs4)ccc3n2Cc2ccccc2)cc1,0.001066961,positive,-1.1833874,-2.8855934
Train: Pos 767,O=C(CCc1ccccc1)Nc1ccc(C2=NC(=O)C(=Cc3ccccc3)S2)cc1,0.001064502,positive,-0.50114053,-10.41375
Train: Pos 768,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccco1,0.001063608,positive,-3.3406725,-6.863683
Train: Pos 769,O=C(Nc1cc(-c2nc(OC3CCN(Cc4ccccc4)CC3)cs2)ccn1)C1CC1,0.001063536,positive,-1.9982799,-7.413233
Train: Pos 770,O=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)C(=O)N1,0.001062414,positive,-1.8650918,-9.755943
Train: Pos 771,c1coc(-c2ncsc2-c2ccco2)c1,0.001061088,positive,-3.412675,-6.669832
Train: Pos 772,O=C(C=Cc1cccs1)Nc1nc(-c2ccccc2)cs1,0.001061008,positive,-1.5667149,-6.8148904
Train: Pos 773,C(=Cc1ccccn1)c1ccccc1,0.001060669,positive,-1.1559772,-9.489476
Train: Pos 774,C(Cc1ccno1)=Nc1ccccc1,0.00105876,positive,-1.4322178,-9.215754
Train: Pos 775,C1=C(Cc2ccccc2)C2CCCCC2CC1,0.001058752,positive,-2.059164,-7.7524276
Train: Pos 776,O=C1NC(=S)SC1=Cc1ccncc1,0.001057605,positive,-4.3720417,-8.179522
Train: Pos 777,O=C1NC(=S)NC(=O)C1=Cc1ccc(N2CCCCC2)o1,0.001056241,positive,-4.30254,-7.731794
Train: Pos 778,C1=C(C[N+]2=Cc3ccccc3CC2)OCC1,0.001056224,positive,-3.569512,-7.321422
Train: Pos 779,C(=NNc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)o1,0.001056127,positive,-2.412891,-9.700704
Train: Pos 780,O=C1CC(=O)c2cnccc2C1,0.001055982,positive,-4.5369506,-7.223584
Train: Pos 781,C(#Cc1ccc(C2CN(c3nccs3)C2)cc1)c1ccccc1,0.00105483,positive,-3.1635838,-5.5234475
Train: Pos 782,O=C1OCCCCCCCCc2ccccc21,0.00105444,positive,-4.0948415,-7.2216644
Train: Pos 783,c1ccc2sc(Oc3ccc(OCCN4CCCC4)cc3)nc2c1,0.001054276,positive,-1.7887365,-0.25008777
Train: Pos 784,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccco1,0.001053593,positive,-1.7705308,-5.8785043
Train: Pos 785,C1=CC2CCCCC2C=C1,0.001053578,positive,-4.7186975,-6.8984704
Train: Pos 786,O=C(Nc1ccccn1)c1ccco1,0.001053549,positive,-2.0264654,-6.03815
Train: Pos 787,O=C1NC(=O)C2(CCN(c3ccnc(Nc4cn[nH]c4)n3)CC2)N1,0.001053486,positive,-4.620976,-5.7001195
Train: Pos 788,O=c1[nH]cc(-c2ccccc2)c2ccccc12,0.001053148,positive,-2.2587748,-8.76301
Train: Pos 789,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1cccn1CCOc1ccccc1,0.001053002,positive,-3.4653492,-9.650632
Train: Pos 790,C(=Cc1nc2ccccc2[nH]1)c1ccccc1,0.001052124,positive,-1.7947786,-9.979797
Train: Pos 791,O=C(C=Cc1cccs1)NCC1CCCO1,0.001051596,positive,-2.045691,-6.7599244
Train: Pos 792,O=C(CC1CCC2C(COCCCN2C(=O)Nc2ccccc2)O1)NCCc1c[nH]cn1,0.001049829,positive,-0.7808724,-6.201927
Train: Pos 793,O=C(COC(=O)c1ccccc1C(=O)c1ccccc1)Nc1ccccc1,0.001047249,positive,0.14880313,-5.965855
Train: Pos 794,S=c1[nH]nc(-c2ccccc2)n1N=Cc1ccncc1,0.001046988,positive,-1.6192611,-9.645459
Train: Pos 795,O=c1ccc2c(cc1)-c1ccccc1CCC2,0.00104689,positive,-4.318589,-7.1334934
Train: Pos 796,O=C1c2ccccc2CCc2cc(Nc3ccccc3)ccc21,0.001046106,positive,-7.1144896,-9.632329
Train: Pos 797,O=C(c1ccccc1)c1ccc2c(ccn2Cc2ccccc2)c1,0.001045506,positive,-0.84150004,-7.9126153
Train: Pos 798,O=C(NC(=O)c1ccccc1)OC1CCS(=O)(=O)C1,0.00104492,positive,-0.009470298,-7.301058
Train: Pos 799,C=C1CCCC2C1=CCc1ccccc12,0.001044706,positive,-4.0709066,-6.813558
Train: Pos 800,O=C(Nc1ccccc1)N1Cc2[nH]c3ccccc3c2C2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0.001044526,positive,-0.71211946,-6.2640653
Train: Pos 801,O=C(c1cccc(Nc2ncc3c(=O)ccn(-c4ccc5c(c4)CCC5)c3n2)c1)N1CCCCC1,0.00104428,positive,1.4101397,-12.138966
Train: Pos 802,c1ccc(C2CC(c3c[nH]c4ccccc34)=NN2)cc1,0.001044266,positive,-2.76088,-7.014793
Train: Pos 803,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,0.001043423,positive,1.339946,-12.074269
Train: Pos 804,O=C(C=Cc1ccco1)NCc1ccccc1,0.001042534,positive,-1.6061774,-6.6736455
Train: Pos 805,O=C(Nc1ccncc1)c1cccc(OCC2CC2)c1,0.001041932,positive,-5.48084,-6.840614
Train: Pos 806,O=C(Nc1cccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)c1)N1CCCC1,0.001040657,positive,-7.5102267,-3.877427
Train: Pos 807,O=C(Cc1nc2ccccc2[nH]1)c1ccco1,0.001039533,positive,-2.315536,-9.678113
Train: Pos 808,C(=NNc1nnc[nH]1)c1ccc(-c2ccccc2)o1,0.001038898,positive,-2.3315997,-9.7097645
Train: Pos 809,C(#Cc1ccc(C2CN3CCCCNCC23)cc1)c1ccccc1,0.001037869,positive,-2.9853683,-5.5125237
Train: Pos 810,O=C(Nc1ccccc1)N1CC(=O)N2CC(c3ccc(C#CC4CCCCC4)cc3)C2C1,0.001037682,positive,-3.2223492,-5.597082
Train: Pos 811,c1ccc(Oc2ccc(COC3CNC3)c(-c3ccccc3)c2)cc1,0.001037092,positive,-1.3812118,-8.614903
Train: Pos 812,O=C(NN1C(=O)C(=Cc2nc3ccccc3[nH]2)SC1=S)c1ccccc1,0.001036814,positive,-2.106971,-10.202571
Train: Pos 813,C(#Cc1ccc(C2CNC2)cc1)c1ccccc1,0.001036676,positive,-3.1596684,-5.5224743
Train: Pos 814,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,0.001035592,positive,-2.7320144,-8.363802
Train: Pos 815,O=c1oc2ccccc2s1,0.001035119,positive,-3.0308843,-7.625232
Train: Pos 816,S=c1[nH]nc(C2CCCCC2)n1N=Cc1ccccc1,0.001035027,positive,-3.769684,-6.8072877
Train: Pos 817,O=S(=O)(c1ccccc1)N1CC2NC(C1)C2c1ccc(-c2ccccc2)cc1,0.001034036,positive,-0.33657137,-10.040602
Train: Pos 818,O=C(C1CC1)N1CCC2CNc3ccc(-c4ccccc4)cc3C21,0.001033922,positive,-4.7052794,-9.864585
Train: Pos 819,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cc(C(=O)NCCN4CCOCC4)cc(C(=O)NC4CC4)c3)c2)n[nH]c1=O,0.001032208,positive,5.4998,-5.766634
Train: Pos 820,c1ccc(Cc2nc3cc(-c4ccccc4)ccc3n2Cc2ccccc2)cc1,0.001031414,positive,-1.1821584,-2.8876927
Train: Pos 821,O=C1NC(=S)SC1=Cc1c[nH]nc1-c1ccccc1,0.00103123,positive,-2.402945,-9.336852
Train: Pos 822,O=C1NN(c2ccccc2)C(=O)C1=Cc1coc2ccccc2c1=O,0.001031053,positive,-3.1803849,-7.59972
Train: Pos 823,S=c1[nH]nc(-c2ccccc2)n1N=Cc1ccc[nH]1,0.001030854,positive,-1.5980108,-9.697696
Train: Pos 824,O=C(Nc1ccc(CC=Nc2ccc(Oc3ccccc3)cc2)oc1=O)c1ccccc1,0.001029466,positive,0.06814549,-7.190752
Train: Pos 825,C(=Nn1cnc(-c2ccccc2)c1)c1ccccc1,0.001028297,positive,-1.7996068,-9.0829315
Train: Pos 826,c1ccc(CCc2c(Cc3ccccc3)cccc2Cc2ccccc2)cc1,0.001027696,positive,-1.648674,-7.915759
Train: Pos 827,O=C1c2ccc(Nc3ccccc3)cc2CCc2ccc(OCCC3COCO3)cc21,0.001027348,positive,-6.9332914,-9.471056
Train: Pos 828,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccco1,0.001025915,positive,-1.7640284,-5.757823
Train: Pos 829,c1ccc(C2c3ccccc3CCc3ccccc32)cc1,0.001025552,positive,-2.61724,-7.0337625
Train: Pos 830,O=C(C=Cc1ccccc1)c1ccc(N=C2NCCCS2)cc1,0.001025213,positive,-0.057055827,-9.307176
Train: Pos 831,O=C1c2ccc(Nc3ccccc3)cc2CCc2c(OCCN3CCOCC3)cccc21,0.001024738,positive,-6.932108,-9.469582
Train: Pos 832,O=C(NCc1ccccc1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,0.001023575,positive,-0.96922684,-7.279351
Train: Pos 833,C=C1C(=O)OC2CCC3OC3CC12,0.00102203,positive,-5.007768,-7.154879
Train: Pos 834,O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)N1CCN(c2ccccc2)CC1,0.00102119,positive,-2.0725088,-11.358366
Train: Pos 835,c1ccc(-c2ccc3ccccc3[o+]2)cc1,0.001020619,positive,-2.4352489,-8.207891
Train: Pos 836,O=C(Nc1ccccc1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,0.001020375,positive,-0.91213787,-7.182383
Train: Pos 837,O=C1NC(=Nc2ccccc2)C(=Cc2ccccc2)S1,0.001020226,positive,-3.1738882,-10.0374155
Train: Pos 838,C(=Nc1ccccc1)c1scc2ccccc12,0.001019814,positive,-1.6898911,-9.323613
Train: Pos 839,O=C(Nc1ccccc1)n1cnc(-c2ccccc2)n1,0.001019548,positive,-1.7328943,-8.066942
Train: Pos 840,O=C(CN1C(=O)SC(=Cc2ccc(-c3ccccc3)o2)C1=O)Nc1ccc2c(c1)OCO2,0.001018874,positive,-2.318968,-10.409653
Train: Pos 841,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccc1,0.001018347,positive,0.8475633,-5.9796524
Train: Pos 842,O=C1CCC(C=Cc2ccccc2)=NN1,0.001017971,positive,-1.1479151,-9.747003
Train: Pos 843,O=C(NCc1ccccc1)N1CCC(Oc2ccccc2)CC1,0.001017004,positive,3.00796,-7.5921593
Train: Pos 844,C(=C1CCc2cc3ccccc3nc21)c1ccco1,0.001016778,positive,-3.0552447,-8.363258
Train: Pos 845,O=C1C=C2Oc3ccccc3C(c3ccccc3)=C2CC1=O,0.001016718,positive,-2.4862046,-8.459798
Train: Pos 846,C1=CCCC=CCCCCC=CCC1,0.001016277,positive,-4.57128,-6.650736
Train: Pos 847,C=C1CCC2C(=C)C(=O)OC2C2CC(=O)CC12,0.00101534,positive,-4.612738,-7.0136886
Train: Pos 848,O=C(C=Cc1ccc[nH]c1=S)c1ccccc1,0.001015124,positive,-0.12567072,-8.884356
Train: Pos 849,O=S(=O)(C(=Cc1ccccc1)c1nc2ccccc2[nH]1)c1ccccc1,0.00101507,positive,-2.1107433,-9.531599
Train: Pos 850,O=C1C=CCCCCC=CC2C=CCC3CNC(=O)C123,0.001014825,positive,-4.573348,-6.9906106
Train: Pos 851,O=C(NC1CCCCC1)c1cc(-c2ccco2)nc2ccccc12,0.001014573,positive,-1.4771404,-4.407271
Train: Pos 852,O=C1C=C2C(=CC(=O)C3C4C(=O)COC5OC(=O)C(CC3C23CO3)C54)CO1,0.00101442,positive,-4.4576025,-6.790881
Train: Pos 853,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cc(OCC4CC4)cc(C(=O)NCCN4CCCCC4)c3)c2)n[nH]c1=O,0.001014227,positive,5.504665,-5.765581
Train: Pos 854,O=c1cc[nH]c2cc(NN=Cc3ccccc3)ccc12,0.001014091,positive,-0.9803945,-9.498013
Train: Pos 855,O=C(NNC(=S)NC(=O)c1cc2ccccc2s1)c1ccccc1,0.001013104,positive,0.4759787,-7.425986
Train: Pos 856,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccc3ccccc3c2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,0.001012536,positive,0.40861192,-14.229932
Train: Pos 857,O=C(C=Cc1ccccc1)c1cccc(CN2CCOCC2)c1,0.001012041,positive,-0.075018555,-9.345278
Train: Pos 858,O=C(N1CCCCC1)n1cc(C2CCOCC2)c(=O)o1,0.001011997,positive,-3.4919682,-4.6629443
Train: Pos 859,c1ccc(-c2cccc(-c3nccc4c3CNC4)c2)cc1,0.001011352,positive,-2.6103842,-8.247257
Train: Pos 860,O=C(CN1C(=O)SC(=Cc2c[nH]c3ccccc23)C1=O)Nc1ccc2c(c1)OCO2,0.001011202,positive,-2.2335377,-10.422406
Train: Pos 861,O=C1C=C2OCCC2C(=O)C1,0.001010825,positive,-4.4495234,-7.254504
Train: Pos 862,O=c1c2cnc(Nc3ccc(OCCN4CCOCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,0.001010361,positive,0.65169686,-11.520823
Train: Pos 863,O=C(Oc1ccccc1C(=O)C=Cc1cccs1)c1ccccc1,0.001009151,positive,-0.08761058,-8.652546
Train: Pos 864,c1nc2nc3c1c(C1CCOCC1)cn3CCCCCCCCCCCCN2,0.001009131,positive,13.143176,2.771067
Train: Pos 865,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cc[nH]n1,0.001008075,positive,-2.5358489,-6.2614436
Train: Pos 866,C(=Cn1cncn1)c1ccccc1,0.001006031,positive,-2.10432,-8.51701
Train: Pos 867,O=C(Cc1ccc2ccccc2c1)Nc1ccccc1,0.001005889,positive,0.8976881,-6.1533823
Train: Pos 868,O=C(Cc1ccccc1)Nc1ccc(OCC2COCCO2)cc1,0.001005851,positive,1.4138745,-5.5412745
Train: Pos 869,O=C(CCc1ccccc1)NNC(=S)NC(=O)c1ccccc1,0.001005779,positive,0.5322254,-7.31606
Train: Pos 870,C=C1CC2C(OC(=O)c3ccccc3)CCC2C(=O)CC=C2CC2CC1OC(=O)c1cccnc1,0.001003844,positive,0.12037189,-8.534178
Train: Pos 871,O=C1CCC(c2ccc(OCCCCN3N=C(c4cccc5nccn45)CC3=O)cc2)=NN1,0.001003614,positive,-6.3275375,-6.10296
Train: Pos 872,O=C(CN1C(=O)SC(=Cc2ccccc2)C1=O)Nc1ccccc1,0.001003392,positive,-1.9843665,-10.950616
Train: Pos 873,c1ccc(COc2ccc(-c3n[nH]cc3-c3ccccc3)cc2)cc1,0.001003002,positive,-1.269015,-8.869684
Train: Pos 874,O=C(Nc1ccccc1)Nc1nnc(C=Cc2ccccc2)s1,0.001002676,positive,-0.49920672,-5.6104226
Train: Pos 875,c1coc(C2=NCCc3ccccc32)c1,0.001001689,positive,-3.563982,-7.115358
Train: Pos 876,O=C(NN=CC=Cc1ccco1)c1cccnc1,0.001000752,positive,-0.33698168,-8.491624
Train: Pos 877,O=C(c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCC2(CC1)OCCO2,0.001000054,positive,-3.3472996,-6.4210367
Train: Pos 878,O=c1[nH]c(C=Cc2ccccc2)nc2ccccc12,0.000999846,positive,-1.3493456,-9.95883
Train: Pos 879,O=C1CCC(c2ccc(OCCCCN3N=C(c4cccc5ncsc45)CC3=O)cc2)=NN1,0.000998087,positive,-6.311947,-6.1153054
Train: Pos 880,O=C1CC=C(C=CCOC2CCCCO2)CC1,0.000997881,positive,-4.4083295,-7.1487927
Train: Pos 881,N=C(N=c1nccc[nH]1)Nc1ccc(-c2ccccc2)cc1,0.000996775,positive,-1.4409599,-8.734604
Train: Pos 882,S=C(NCc1ccccc1)C(=Cc1ccccc1)[n+]1ccccc1,0.000996278,positive,-1.0200435,-7.1652713
Train: Pos 883,O=C1OCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000994296,positive,-1.7930796,-0.24926957
Train: Pos 884,O=C(N1CCCCC1)n1cc(-c2ccccc2)c(=O)o1,0.000993933,positive,-3.4813468,-4.659205
Train: Pos 885,O=C(c1cc(-c2ccco2)nc2ccccc12)N1CCOCC1,0.000993663,positive,-1.4201919,-4.4254913
Train: Pos 886,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3[nH]ncc23)c1,0.000993606,positive,-5.458853,-14.381289
Train: Pos 887,O=C(Nc1ccccc1)C1CC1(c1ccccc1)c1ccccc1,0.000992723,positive,-0.5249187,-6.1847515
Train: Pos 888,O=C(NCc1cc[nH]c(=O)c1)c1cnc2ccccc2c1,0.000992207,positive,-11.457249,3.02698
Train: Pos 889,O=C(Nc1ccccc1)C1=C(N2CCOCC2)C(=Cc2ccccc2)CC1,0.000991903,positive,-3.117286,-10.469642
Train: Pos 890,O=C1C(=Cc2cccs2)SC(=S)N1c1ccccc1,0.000991707,positive,-2.638815,-10.409866
Train: Pos 891,O=C(NNc1ccccc1)C(c1ccccc1)c1ccccc1,0.000991148,positive,-0.46650654,-6.242713
Train: Pos 892,O=C1Cc2ccccc2C(=O)CC=CCCCO1,0.000988256,positive,-4.230934,-7.1773434
Train: Pos 893,c1ccc(Cn2c(CCc3ccc(-c4cccnc4)cc3)nc3ccccc32)cc1,0.000988133,positive,-1.4942665,-8.510946
Train: Pos 894,O=C1NC(=S)SC1=CC=C1Nc2ccccc2N1c1ccccc1,0.000986408,positive,-2.9300573,-9.005355
Train: Pos 895,N=C1C(=Cc2ccc(OCCOc3ccccc3)cc2)C(=O)N=C2SC=CN12,0.000986174,positive,-1.2947845,-8.224857
Train: Pos 896,O=C(NN=Cc1ccccc1)c1ccc[nH]1,0.000985867,positive,0.8479251,-8.432355
Train: Pos 897,O=C1C2CC=CCC2C(c2ccccc2)=NN1Cc1ccc(CN2CCOCC2)cc1,0.000985496,positive,-4.6164117,-10.446509
Train: Pos 898,O=C1Nc2ccccc2C1=CC(=O)c1ccccc1,0.000984844,positive,-3.9968607,-8.50202
Train: Pos 899,c1ccc(-c2ccc3cc[nH]c3c2)cc1,0.000984159,positive,-2.6208298,-8.4702015
Train: Pos 900,c1ccc(CNCCC(c2ccccc2)c2ccccc2)cc1,0.00098399,positive,-1.6755694,-7.9382467
Train: Pos 901,O=C(NC(=S)NNC(=O)c1ccco1)c1ccccc1,0.000983186,positive,0.6300244,-7.333806
Train: Pos 902,O=C1c2ccc(Nc3ccccc3)cc2CCc2cc(OCC3COCO3)ccc21,0.000983154,positive,-6.9365387,-9.473594
Train: Pos 903,N=C(N=c1nccc[nH]1)Nc1ccccc1,0.000983042,positive,-1.3316566,-8.545381
Train: Pos 904,O=C(CN1C(=O)SC(=Cc2ccccc2)C1=O)NC1CCS(=O)(=O)C1,0.000982757,positive,-1.9947233,-11.08741
Train: Pos 905,O=C(NC(=S)NNC(=O)C1CC1c1ccccc1)c1ccccc1,0.000981994,positive,0.5028489,-7.157801
Train: Pos 906,O=C1CCc2c1oc(=O)c1ccccc21,0.000981943,positive,-4.5002904,-7.230518
Train: Pos 907,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccco1,0.000981327,positive,-1.9333272,-5.822355
Train: Pos 908,C(Cc1nc(-c2ccccc2)cs1)=Nc1ccccn1,0.000980935,positive,-2.0223281,-8.926176
Train: Pos 909,O=c1cc(-c2ccccc2)oc2cc3occc3cc12,0.000980873,positive,-3.0216491,-7.5498075
Train: Pos 910,c1ccc(CCCc2cc3ccc4ccccc4c3[nH]2)cc1,0.000980693,positive,-3.142928,-8.64781
Train: Pos 911,O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)N1CCNCC1,0.000979995,positive,-2.0719712,-11.354693
Train: Pos 912,O=C1C=CC2CCCCC2C1,0.000978901,positive,-4.668771,-6.973699
Train: Pos 913,O=C(C1CCOCC1)N1CC(=O)N2CC(c3ccc(C#CCc4ccccc4)cc3)C2C1,0.000978422,positive,-2.999655,-5.6976433
Train: Pos 914,C1CCC2(CCCO2)OC1,0.000978355,positive,-4.47316,-6.987843
Train: Pos 915,O=C1C=CC(=Cc2ccc(-c3ccccc3)o2)O1,0.000978314,positive,-2.5168202,-10.14615
Train: Pos 916,O=C(c1cc(-c2ccco2)nc2ccccc12)N1CCCCC1,0.00097768,positive,-1.4404671,-4.429003
Train: Pos 917,N=C1C(=Cc2ccccc2)C(=O)N=C2SC=C(c3ccccc3)N12,0.000976784,positive,-2.8246894,-10.153088
Train: Pos 918,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccco1,0.00097662,positive,-1.7809423,-5.7226152
Train: Pos 919,O=C(CC1CCC2C(COCCCN2C(=O)Nc2ccc3c(c2)OCO3)O1)N1CCNCC1,0.000976472,positive,-1.0537887,-6.2555637
Train: Pos 920,O=C(NN=Cc1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.000976156,positive,-0.87514246,-9.204083
Train: Pos 921,O=c1c(-c2ccc3c(c2)OCO3)coc2cc3occc3cc12,0.000975908,positive,-3.5055666,-7.3624754
Train: Pos 922,O=C(COc1ccccc1)NN=CC=Cc1ccco1,0.000975087,positive,-0.4278057,-8.549792
Train: Pos 923,O=C(OCn1ncccc1=O)c1ccccc1,0.000973993,positive,-0.6357129,-7.2177224
Train: Pos 924,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1c[nH]c2ccccc12,0.000973496,positive,-3.6311245,-9.540691
Train: Pos 925,O=C(NNc1ccccc1)Nc1ccccc1,0.000972771,positive,-0.4401353,-5.9451222
Train: Pos 926,O=C1CC2=CCCCCC2C1,0.000972147,positive,-4.504182,-6.9861917
Train: Pos 927,O=c1cc(CCc2ccccc2)oc2c1C1CC(C2)Oc2c1ccc1c(=O)cc(CCc3ccccc3)oc21,0.000969937,positive,-2.7017303,-7.1109104
Train: Pos 928,c1ccc2c(c1)[nH]c1cnccc12,0.00096971,positive,-3.9124367,-8.908267
Train: Pos 929,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3cccc(N4CCNCC4)c3)ncc12,0.00096966,positive,1.3843726,-12.113995
Train: Pos 930,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3cc4c(c(c31)Oc1ccc3c(c1)C(C2)NCC3)OCO4,0.000969469,positive,-3.862471,-7.1444235
Train: Pos 931,O=C(OC1CCC2C(=O)CC=C3CC3CC=CCC12)c1ccccc1,0.000968823,positive,0.14360291,-8.55921
Train: Pos 932,O=C(C1CCOCC1)N1CC(c2ccc(C#Cc3ccccc3)cc2)C1,0.000968567,positive,-3.1209452,-5.485941
Train: Pos 933,O=c1c2cnc(Nc3ccc(OCCCN4CCCCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,0.000967889,positive,0.64345306,-11.518997
Train: Pos 934,O=C(C=NC(=O)C12CC3CC(CC(C3)C1)C2)NNC=C1CCC(Cc2ccccc2)=C1N1CCOCC1,0.000967425,positive,-1.3839664,-7.951907
Train: Pos 935,O=C(NN=Cc1ccc(OC(=O)c2ccccc2)cc1)c1ccccc1,0.000966745,positive,0.48872817,-8.180273
Train: Pos 936,O=C1C=CC2=C(C1)OC(c1ccc3c(c1)OCO3)CC2,0.000966214,positive,-3.702655,-7.0153675
Train: Pos 937,O=C1OC2(CCCCC2)OC(=O)C1=Cc1ccccc1,0.000965245,positive,-3.1299686,-10.240942
Train: Pos 938,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCOCC4)cc3)ncc12,0.000965223,positive,1.4141762,-12.143311
Train: Pos 939,N=C1NC(=O)C(=Cc2cccnc2)S1,0.000964953,positive,-4.316617,-9.037339
Train: Pos 940,c1ccc2sc(Oc3ccc(OCCN4CCOCC4)cc3)nc2c1,0.000964879,positive,-1.8112643,-0.26883703
Train: Pos 941,O=C(NC(=S)NNC(=O)c1cccs1)c1ccccc1,0.000964279,positive,0.5767289,-7.3243294
Train: Pos 942,O=C1C(=Cc2ccccc2)Oc2cc(OCC(=O)N3CCCCC3)ccc21,0.000964168,positive,-3.0938234,-10.155401
Train: Pos 943,O=C(C=Cc1ccccc1)Nc1ccc2ncccc2c1,0.000963956,positive,-0.22206126,-9.395268
Train: Pos 944,O=C(NCCN1C(=O)SC(=Cc2ccccc2)C1=O)c1cc2ccccc2s1,0.000963438,positive,-2.0255816,-10.909323
Train: Pos 945,O=C(Nc1ccc(N2CCOCC2)cc1)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,0.000963326,positive,-3.3071399,-6.3283615
Train: Pos 946,O=C(Nc1cccc2cnccc12)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000962829,positive,-9.731036,-3.9484155
Train: Pos 947,c1ccc(-c2ncnc(-c3ccccc3)n2)cc1,0.000962156,positive,-2.0322933,-8.676846
Train: Pos 948,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0.000961221,positive,-1.0822879,-4.38317
Train: Pos 949,O=C1CCC(=O)C1=O,0.000961031,positive,-4.5528073,-7.399147
Train: Pos 950,O=C(C=Cc1ccccc1)Nc1ccnn1-c1nc2ccccc2[nH]1,0.000958586,positive,-0.23795876,-9.033601
Train: Pos 951,O=C(c1ccccc1)c1ccc2ccccn12,0.000958252,positive,-0.4366856,-7.8728538
Train: Pos 952,O=C(Nc1ccc(S(=O)(=O)Nc2ccon2)cc1)c1cc(-c2ccccc2)nc2ccccc12,0.000957426,positive,-1.020795,-4.363224
Train: Pos 953,S=c1[nH]nc(C2CCCCC2)n1N=Cc1ccncc1,0.000957302,positive,-4.1799846,-6.909529
