Index,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings
6534,326.396,2.5363000000000007,1.0,4.0,50.8,6.0,2.0,1.0,5.0,3.0,24.0,1.0
13270,333.38800000000015,0.6691999999999994,2.0,4.0,89.43,5.0,1.0,2.0,7.0,3.0,24.0,2.0
4196,386.01800000000003,3.0010000000000012,0.0,5.0,76.57000000000001,3.0,1.0,1.0,10.0,2.0,22.0,1.0
818,532.5910000000002,4.799800000000004,2.0,4.0,69.97,5.0,4.0,1.0,9.0,6.0,39.0,2.0
8966,484.6650000000003,3.3389000000000024,1.0,6.0,92.78,9.0,2.0,2.0,10.0,4.0,31.0,2.0
1588,269.325,3.8883000000000023,2.0,4.0,53.35000000000001,2.0,3.0,0.0,4.0,3.0,19.0,0.0
12745,389.307,5.699700000000003,1.0,3.0,41.99,5.0,3.0,0.0,6.0,3.0,25.0,0.0
9895,356.41100000000006,2.1051199999999994,1.0,7.0,94.82000000000001,6.0,3.0,0.0,9.0,3.0,25.0,0.0
3569,321.336,3.527400000000002,1.0,3.0,77.17,5.0,3.0,0.0,6.0,3.0,24.0,0.0
12243,306.365,3.7910200000000023,1.0,2.0,51.1,4.0,3.0,0.0,4.0,3.0,23.0,0.0
7645,359.47600000000006,3.8234400000000024,1.0,6.0,68.02000000000001,6.0,3.0,0.0,7.0,3.0,24.0,0.0
6294,387.4610000000001,1.8336199999999994,1.0,5.0,90.28999999999999,6.0,3.0,0.0,8.0,3.0,27.0,0.0
8384,280.283,2.3767000000000005,1.0,4.0,72.05,2.0,3.0,0.0,5.0,3.0,21.0,0.0
12646,293.32600000000014,1.9388999999999996,1.0,3.0,77.98,4.0,3.0,0.0,5.0,3.0,22.0,0.0
2728,342.3950000000002,1.9404000000000001,3.0,4.0,91.41999999999999,5.0,2.0,0.0,6.0,3.0,25.0,1.0
9741,372.4210000000003,1.949,3.0,5.0,100.64999999999999,6.0,2.0,0.0,7.0,3.0,27.0,1.0
7331,350.3740000000001,3.288000000000001,2.0,4.0,86.54,5.0,3.0,0.0,6.0,4.0,26.0,1.0
4297,875.1060000000002,5.601400000000008,3.0,14.0,170.06,8.0,0.0,5.0,14.0,7.0,62.0,7.0
12740,396.4720000000001,2.8955800000000016,2.0,6.0,104.10999999999999,8.0,3.0,0.0,8.0,3.0,28.0,0.0
2318,226.231,3.109800000000001,3.0,3.0,60.69,0.0,3.0,0.0,3.0,3.0,17.0,0.0
5031,268.341,3.4814000000000016,1.0,3.0,41.46,2.0,2.0,0.0,4.0,3.0,19.0,1.0
5033,256.69199999999995,3.4129000000000014,1.0,2.0,41.46,1.0,2.0,0.0,4.0,3.0,18.0,1.0
5041,270.71900000000005,3.7213200000000013,1.0,2.0,41.46,1.0,2.0,0.0,4.0,3.0,19.0,1.0
